,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,subsample,rps_train,std_train,rps_test,std_test
0,0.7,0.01,5,1,300,0.8,0.21562100674714108,0.0002630173173359105,0.2184418631645472,0.0009938912648596084
1,0.7,0.01,5,2,318,0.7,0.2154954434231609,0.0002746388179645086,0.21839460863522303,0.0010212498144681597
2,0.7,0.01,5,1,261,1.0,0.21617797004192224,0.0002471174589778657,0.2186189616644904,0.0009450898558613655
3,0.8,0.01,3,1,466,1.0,0.21696139430847933,0.0003019457124252346,0.21827213689759833,0.0010994088545158377
4,0.9,0.01,1,4,620,0.7,0.2187253916435604,0.00030776343857955843,0.21907229340324103,0.0009802250052497541
5,0.8,0.1,1,3,503,0.8,0.21715264534333795,0.0003223783722459091,0.21839072410442478,0.001279795127370828
6,0.6,0.05,3,3,789,0.8,0.2121942467559259,0.0003008078846673957,0.21928071327166426,0.0011080969242384458
7,1.0,0.1,3,2,616,0.8,0.20904195258775152,0.00028743808698801656,0.22031882166587585,0.0011867461316199563
8,1.0,0.1,5,4,828,0.8,0.1833621233983964,0.0004324946340660677,0.22672409694446924,0.001242682877309563
9,0.6,0.1,1,2,191,0.8,0.21753044475703853,0.00032404388952464756,0.2182585608635464,0.0012344380498591156
10,0.8,0.05,5,1,407,0.7,0.2052266519959,0.00033226885966998704,0.21998630161728397,0.0010341952481058175
11,0.9,0.05,4,2,411,0.8,0.2105473741438315,0.0002976841077024258,0.2192159369568546,0.0011070995996576081
12,0.9,0.1,3,2,875,0.8,0.20681107035504737,0.0002960681249628224,0.22102203250712754,0.0010636665488883304
13,0.8,0.05,5,4,339,1.0,0.20956852372531776,0.0004970248653284558,0.21935681551918038,0.00104517292248503
14,0.8,0.1,5,3,285,0.9,0.20324584903677506,0.00032326705820253835,0.22070488863160045,0.0010592542847016975
15,0.8,0.01,2,2,225,0.7,0.21984821514991326,0.000269392219636926,0.2202290575425709,0.0007933949630485691
16,1.0,0.1,2,1,591,1.0,0.21489037941967268,0.0003585054740203218,0.21894955367527044,0.0011255912654736867
17,0.8,0.05,5,1,243,1.0,0.21146217760906424,0.00042847227126446076,0.21886351145505858,0.001074127622862876
18,0.9,0.1,5,2,234,1.0,0.20671197071982758,0.000632906453912333,0.21996831600146038,0.0010266960316154248
19,0.7,0.01,3,3,78,0.8,0.22513659796263177,0.00019141185057494522,0.22538619882872682,0.00047591748124029145
20,0.8,0.05,2,4,946,0.7,0.21498015035991463,0.00032055186869389045,0.21882083494229074,0.001220916644653128
21,0.9,0.05,3,3,836,0.9,0.2115335203300781,0.0002972234166106585,0.21949422352072853,0.0011178158721624398
22,0.9,0.1,1,4,509,0.7,0.2171451320266057,0.00033356770350541175,0.21840632258659956,0.0012762658556531399
23,0.6,0.05,1,4,101,0.9,0.21934310404850285,0.00030189141305871997,0.21964926324255477,0.0008898755085647974
24,0.6,0.05,2,1,629,1.0,0.2160617080958922,0.0003269328243596776,0.21841184591076948,0.0011725385741139338
25,1.0,0.1,2,2,498,0.9,0.2148126495611408,0.00031702512231858855,0.21894148571894603,0.0011747476794775641
26,0.7,0.1,3,3,79,0.8,0.21626776390511745,0.00031203753759764417,0.2182357212169146,0.0011285343478501144
27,1.0,0.05,5,1,143,1.0,0.21307774283966618,0.00044057014879060326,0.21856060759059123,0.0011509822616330167
28,0.6,0.01,3,1,49,0.9,0.22853667292194896,0.00015644539186920753,0.2286928746265251,0.00030055169865816233
29,1.0,0.01,2,4,860,0.9,0.21710731473338915,0.0002965775101795038,0.21822509920127756,0.0011623436485582704
30,1.0,0.01,5,4,883,0.9,0.21175756374314725,0.00033554049176094214,0.21870222855641736,0.0010777622302097366
31,0.6,0.1,2,4,169,0.9,0.21660379325992424,0.0003118383090134876,0.21830601498503743,0.0011731187867266976
32,0.7,0.01,1,4,923,0.9,0.2181137728688654,0.00032351539087998384,0.21856930072080577,0.0010986676260606478
33,0.8,0.1,4,1,961,0.9,0.19504189574219152,0.00035439862509106454,0.2236673088739767,0.0010935086906316506
34,0.6,0.01,2,2,730,1.0,0.21735286606653098,0.0003052193947842379,0.21825441555288008,0.0011427169689696094
35,0.8,0.01,4,1,901,0.9,0.214239044449876,0.0003153198781174852,0.21840825036361636,0.0011211392063209381
36,0.6,0.1,3,1,131,0.9,0.21548941885548736,0.0002865861352921671,0.21836886529145536,0.0011393333618569638
37,0.6,0.1,5,3,445,0.7,0.1984894898549438,0.0002318285291987801,0.22249326377475154,0.0010427089341224153
38,0.7,0.05,5,3,807,0.7,0.19889715560535653,0.0003007719034266658,0.2218933178856976,0.0011463976349678994
39,0.7,0.05,4,3,888,0.7,0.20583669646121905,0.000316157534848186,0.2206362171739177,0.0012322109964789216
40,0.6,0.1,1,3,198,0.8,0.21751713696743885,0.0003254738830079709,0.21826367584952214,0.0012305568109947684
41,0.9,0.01,4,2,734,0.7,0.2146470650033147,0.00031479828647273814,0.21834600376173677,0.0011437940334361742
42,0.7,0.01,4,1,25,0.9,0.2319423008489682,0.00011007383925493587,0.2321020844262552,0.00016462103520627078
43,0.9,0.01,4,4,498,0.7,0.21562808877512887,0.0003001020427072839,0.21824976587408532,0.0011034028649447819
44,0.6,0.1,1,3,890,0.8,0.21695224439397248,0.00032565481683529063,0.21852541962767996,0.0012867198273910775
45,1.0,0.05,5,1,905,0.7,0.19250310977554128,0.0003397602991712552,0.22315241806218342,0.0012884188894001184
46,0.8,0.01,5,1,645,0.8,0.21289987449184933,0.00033101922175766344,0.21844604452308514,0.001079263233447318
47,0.7,0.05,3,3,960,0.8,0.21115949643285692,0.00030920661374113205,0.21963090201364757,0.001151884158990494
48,0.6,0.05,1,1,229,0.7,0.21783008464542294,0.00032356224664407523,0.21834100626997824,0.0011747691501987183
49,0.9,0.01,5,3,99,1.0,0.22151674088853784,0.00020168789889956173,0.22256323981903728,0.0005800149470162922
50,0.7,0.1,1,1,769,0.7,0.21694325141365228,0.00031163378822515904,0.21851697414790033,0.0012728057727531463
51,0.8,0.1,2,1,217,0.9,0.2162357618340184,0.00029654224820039243,0.2183854395604396,0.0011414077349614982
52,0.6,0.05,1,1,676,0.7,0.2172754195954194,0.00031238185548300516,0.21828384638949389,0.0012652143973980493
53,0.9,0.05,4,4,303,0.9,0.2124373524262472,0.00027292941892954767,0.2188222001985442,0.0010988225203643145
54,0.8,0.01,4,4,214,0.7,0.2178718562740797,0.00027317130414542863,0.21905348454380916,0.0009107574909192603
55,0.7,0.05,2,4,501,0.7,0.21607985678328392,0.00030645887438217486,0.2184599226219917,0.0012107460171012683
56,0.9,0.05,5,4,861,1.0,0.20101182645429047,0.0006228572988890823,0.22152828592563015,0.0010949294590639144
57,0.8,0.1,1,2,687,0.9,0.2170490382368298,0.00031341110875176187,0.218435892705247,0.0012713650578148256
58,0.9,0.05,3,3,793,1.0,0.2126200948622706,0.0002554066355469697,0.21924941298119194,0.0009833551350974935
59,1.0,0.1,1,2,886,0.8,0.2168944305102199,0.000317182907419173,0.21856395596812517,0.0012894496865481302
60,0.8,0.05,3,2,563,0.8,0.2131404855242625,0.0003145484202217861,0.21895624053850057,0.0011512840101980154
61,0.7,0.01,2,1,680,0.9,0.2173741823091344,0.0003000017718567289,0.21826437842878726,0.0011321370669233341
62,0.6,0.1,4,3,111,1.0,0.21448087406662855,0.0004089005223842052,0.21850781468791683,0.001152674109472488
63,0.6,0.05,5,3,987,0.9,0.19708176341350964,0.00036338914090802005,0.22217119652748687,0.00118090930412243
64,0.8,0.05,3,3,864,0.7,0.21143275682944102,0.00031525483038085707,0.21950425908226498,0.0011687143903599021
65,0.9,0.05,1,4,592,0.9,0.21736921949714327,0.0003278068300457846,0.21826445262807884,0.001251600362556473
66,0.8,0.1,3,4,196,0.8,0.21440952328910828,0.00028698173663897075,0.21870596422520447,0.001164101034090015
67,0.8,0.1,1,4,80,0.9,0.21829850144087706,0.00031977008702570493,0.21874008503716563,0.0010572946456121634
68,0.7,0.05,4,1,209,0.7,0.21384356548113845,0.0003110359112519217,0.21858235549097085,0.0011202251111882475
69,0.7,0.05,2,4,482,0.8,0.21612222706009118,0.00031300872894530037,0.2184334783410133,0.0012031568687862339
70,0.8,0.05,5,2,752,0.7,0.19822964262266965,0.0003385532891534778,0.22185784662749702,0.001178499665093098
71,0.8,0.1,5,3,409,0.8,0.19792565109653254,0.0003433295969590468,0.2221321031835719,0.0011848498151985035
72,1.0,0.05,3,3,579,0.7,0.21281398053411235,0.00030604679094215317,0.21907216340517738,0.0011645206439479534
73,1.0,0.05,4,4,504,0.9,0.20957599348914763,0.00026069994666946166,0.21947668216963967,0.0011937300948519417
74,0.8,0.05,3,4,891,0.9,0.21147710151248109,0.0002890058032272562,0.2195806543024979,0.0011479169545756218
75,0.9,0.1,5,1,345,0.8,0.19820658005992922,0.0003313279812874985,0.22183089659017427,0.0011037143281969115
76,0.8,0.01,5,2,807,0.8,0.21216270441289922,0.0003410778520874861,0.21858172905343598,0.0010975004862069945
77,0.7,0.01,2,4,24,1.0,0.2331821563897233,6.825562717187837e-05,0.2332206469255758,0.00012606670614059054
78,0.7,0.1,3,3,19,0.7,0.2192679942858542,0.00028253943718841286,0.21984998189845087,0.0008186159036345056
79,1.0,0.1,4,2,155,0.8,0.2118915778009635,0.00035130574557437356,0.21898580621884411,0.0010811610328768963
80,0.7,0.01,3,1,357,0.8,0.21739491126036653,0.00028578818681224794,0.21841252606552566,0.001042332343523477
81,0.7,0.05,1,4,21,0.9,0.2267661439899893,0.00015649684672419857,0.22684287664713237,0.00029896417195274786
82,1.0,0.1,5,2,542,0.9,0.1911618501212362,0.0004199165838628752,0.22366314084228847,0.0012108632684703952
83,0.9,0.05,2,1,210,0.9,0.2169502324057409,0.0003027047846634233,0.2182076476078262,0.0011769112168578289
84,0.7,0.05,1,1,337,1.0,0.21764031781929857,0.00032804309108248674,0.21828799772210478,0.001195188008028065
85,0.6,0.01,2,1,326,0.7,0.2186037048180768,0.00028531226013064773,0.21908532942631942,0.0009534119440033245
86,0.8,0.05,2,1,321,0.7,0.21652512332320423,0.0003028592801352505,0.21830570368321847,0.0011737799153532617
87,0.9,0.05,5,3,708,0.7,0.1990869483903277,0.00040620217302910714,0.22180726601566395,0.0012459405911854908
88,1.0,0.01,2,2,602,1.0,0.21749636107187684,0.0002985050925407637,0.21833269125541951,0.0010990446764248785
89,0.8,0.1,1,2,590,1.0,0.21721586984762858,0.0003109197543286682,0.21831867231516472,0.001245314261879257
90,1.0,0.01,2,1,197,0.8,0.2204494393084025,0.0002465326247304051,0.22080432126826327,0.0007380593058492826
91,0.8,0.1,2,2,889,0.7,0.21346204737658336,0.00030239233838294315,0.2194520346334198,0.0011938415190559982
92,0.6,0.05,3,1,712,0.9,0.21263936647447373,0.00031367235771285286,0.21915170646185456,0.0011190621947994722
93,1.0,0.1,1,1,478,1.0,0.21725089899099773,0.000308630611024188,0.2182808352164788,0.0012231934467717117
94,1.0,0.01,4,2,611,1.0,0.21534126185661862,0.0003735933776886651,0.2183378893497511,0.0011491926398118591
95,1.0,0.05,5,1,170,1.0,0.2125682980364048,0.0004572859649798526,0.21866151411956736,0.0011457254581239919
96,0.7,0.05,5,1,931,0.7,0.19487232224375467,0.0003942323832093043,0.22259645847688894,0.001194828876497632
97,0.8,0.01,1,2,13,1.0,0.23574055553647383,2.3704288142556956e-05,0.23575453948278272,4.224833952653493e-05
98,0.7,0.01,2,1,988,0.8,0.21702906083390058,0.0003007264914296923,0.21822728555038093,0.001175087316234462
99,0.8,0.01,4,3,21,0.7,0.23272932869243618,7.631951498669226e-05,0.23286402081339003,0.00015660640989601486
