,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,subsample,rps_train,std_train,rps_test,std_test
0,0.8,0.01,4,4,833,0.8,0.18844588613121127,0.0008157057285703652,0.19649613614517336,0.0031664871194748262
1,0.7,0.1,5,1,642,0.7,0.12239503548622399,0.0007463730232322559,0.203939275272921,0.003901581616883571
2,0.6,0.01,2,3,504,1.0,0.19484730604354786,0.0007644929241864745,0.19636595413820263,0.003041884848340507
3,0.8,0.01,4,1,782,0.7,0.1883496961855983,0.0007901732644345827,0.19642749050079492,0.0031660629748677333
4,0.7,0.05,3,3,525,0.9,0.18531288303847399,0.0008349014530384146,0.197061919725474,0.0031376731780116225
5,0.8,0.05,2,3,166,0.9,0.1940560110844202,0.0007909186734002813,0.19629560176769537,0.0030405005873693227
6,1.0,0.01,1,1,587,0.8,0.1957273734558696,0.0007352359273173157,0.19664877595262012,0.0028962593316983116
7,0.7,0.1,3,1,324,0.8,0.1827583057529491,0.0007621706884978709,0.19730892190819901,0.0032296711532258937
8,0.7,0.01,1,1,993,1.0,0.19514008124155474,0.0007450352615349687,0.19635418331538698,0.0029984816140481837
9,0.7,0.1,1,4,874,0.8,0.19299945788503656,0.0007742782693381951,0.19672953489342374,0.0030338710479967845
10,0.7,0.05,4,1,185,0.9,0.18763434358057127,0.0007727230281300271,0.19660165293334322,0.003187243820646352
11,0.6,0.05,5,3,691,1.0,0.16083395652467178,0.0008914431730551016,0.19922027801827244,0.003262612145747812
12,1.0,0.01,5,1,866,0.7,0.18092489979668147,0.0008256856536822466,0.1969249015478741,0.0032012503474648795
13,0.6,0.05,1,4,614,0.8,0.1941020503766066,0.0007665468353122005,0.19632790378135695,0.0030142631426010643
14,0.9,0.01,2,4,340,1.0,0.19542720598925273,0.0007570498437821204,0.19660710333565531,0.0029754842282402653
15,0.8,0.1,5,3,424,0.7,0.1456953061995331,0.0010468021461926223,0.2013338297246581,0.003607202938534905
16,0.6,0.1,1,3,948,0.7,0.19280471890892512,0.0007780011806809422,0.19669859554668812,0.0030347985009668054
17,0.9,0.05,3,4,580,0.7,0.18383799608557,0.0008205733819617227,0.19728244094598954,0.0032329370526102464
18,0.8,0.1,4,2,208,0.8,0.17884836511751262,0.0008213287655901678,0.1975058701766232,0.0032137600058511164
19,0.8,0.1,5,1,936,0.7,0.09716167854294455,0.0008566097574162712,0.208202211059826,0.004275268607465072
20,0.6,0.1,2,4,540,0.9,0.18736108769515186,0.0008198034280484612,0.19728890791833234,0.003136363940636263
21,1.0,0.1,4,1,896,0.7,0.13352208554192385,0.000776142049392979,0.20429869313482785,0.0037260622539223315
22,0.6,0.05,1,2,556,0.7,0.1941705934861487,0.0007604974616573959,0.19633135887765338,0.0029876617029184144
23,0.9,0.01,5,1,956,0.7,0.1798750548863057,0.0008668558047236731,0.19697150033536787,0.003227102927606689
24,1.0,0.01,2,1,203,0.7,0.19740358498669533,0.0007134506368129879,0.19819969621673464,0.0026984898727396393
25,0.7,0.01,4,1,500,0.9,0.19096830056554728,0.0007635557804133446,0.19635806278264958,0.003172069021680473
26,0.8,0.1,3,1,71,1.0,0.19271111096615418,0.0007607326460414907,0.19636508741945607,0.0030694498942624633
27,0.6,0.01,5,1,780,0.9,0.18357471069197007,0.0008622333199408151,0.19666827824410754,0.0031746015992375758
