,n_neighbors,rps_train,std_train,rps_test,std_test
0,114,0.045876519481597364,0.00023343362130493053,0.046426913088642656,0.001004928976553367
1,323,0.04860452052091652,0.00027271626995638683,0.04889305202772,0.0010091415855710151
2,368,0.04929907808266008,0.00029205319841380835,0.04954593997371219,0.0009912911367150482
3,238,0.04734547048883595,0.0002704234933049676,0.04771130636077961,0.0010270926891885945
4,198,0.04680942426182542,0.00027097446768948875,0.047224301410570345,0.001065596960807558
5,230,0.04723117557432301,0.00027192567206693055,0.04759194801512288,0.0010456647938923162
6,62,0.045527390114806415,0.00028006472059384914,0.04620068288241415,0.000971324097907504
7,68,0.04554666932575956,0.0002649980212381724,0.04621111321366782,0.0009901439730912783
8,241,0.04738878552698772,0.00027262718398110135,0.04774752586904495,0.0010195168647240667
9,209,0.046958626623910836,0.0002764649790532623,0.047360203807147276,0.0010621437812741216
10,356,0.04910914177042419,0.0002898128346699958,0.049358030670054294,0.0010070439695373402
11,63,0.0455227514806336,0.0002750436240084692,0.04620575711766187,0.0009797526199436344
12,218,0.04706903166883528,0.0002687199966667725,0.04745739468479085,0.0010742073524829324
13,187,0.046675182539655344,0.0002596491818161248,0.047085406359918786,0.0010877572266749002
14,413,0.050017030268579454,0.00028488725139460766,0.05025967548323552,0.0009685158705551056
15,372,0.049375332301473444,0.00029624636257844547,0.04962409761966701,0.0009870013594271776
16,80,0.04556943606425422,0.00025333079182110387,0.046193662109375,0.0009837951793789082
17,76,0.04555625661900099,0.0002478830721895113,0.046208853445290854,0.000964997461807844
18,204,0.04689353145071827,0.00027973041596266634,0.047303308523164174,0.0010687651293974872
19,67,0.04553635130607302,0.00025980984904309007,0.046217826910225,0.0009912429978238572
20,294,0.04818194791635026,0.0002601621698251987,0.04847529747443195,0.001012476741748534
21,246,0.047451812966417185,0.00027211723749345844,0.047799777125057834,0.001017819351652276
22,439,0.05042682822042418,0.0002735736754751059,0.050666324310791246,0.0009384024766202608
23,481,0.05115938741071986,0.0002611273992033754,0.05138986129900891,0.0009020767728710845
24,74,0.0455621266148729,0.0002460878175171142,0.04622888285244704,0.000977968550866337
25,427,0.050232567665035734,0.00027589684576360436,0.05048129439090874,0.0009542690531090246
26,85,0.04559730520285507,0.00025009538380385305,0.046202538062283735,0.0010008678075773844
27,236,0.047315129553790455,0.0002696124252637365,0.04768244196172077,0.001035913862762273
28,303,0.04831458040912455,0.0002579792406432726,0.0486056981069394,0.001013438493859609
29,69,0.0455494101922492,0.0002590432360025812,0.0462342575089267,0.0010074317527317053
30,391,0.049678052729242944,0.0002980368805902836,0.04992130815797908,0.0009753656759390571
31,267,0.04775992072844501,0.00027291031691915185,0.04809598833620895,0.0010309385807606838
32,261,0.04767174765432038,0.0002743131040055707,0.04801211575725547,0.0010210344234959576
33,151,0.046285294168869826,0.00025996484501964053,0.04677214266918118,0.0010902625083391382
34,451,0.05062969884858833,0.0002686520137897108,0.050862982913063355,0.0009141384334418684
35,48,0.04556842156544218,0.00024443251517153254,0.0463744140625,0.0009685852652463773
36,41,0.04560301067340687,0.0002654877792363457,0.04643283016061867,0.0009579001083378653
37,36,0.04576591306569462,0.00031298854258488977,0.046568209876543205,0.0009648311407280291
38,170,0.046475674184565004,0.000260714492732515,0.04693893166089965,0.0010818831964720893
39,341,0.04887214264310522,0.00028488784392054906,0.0491460827650261,0.0010117563134428777
40,183,0.04662393020383369,0.00025341746539170215,0.04703382379288722,0.001094273039598771
41,302,0.04830202534070683,0.00025951641675703947,0.0485868480274988,0.0010111324999595578
42,422,0.05015639403720938,0.0002814681601011533,0.050406869932166844,0.0009649253752641194
43,465,0.050878537212026745,0.0002611054802627744,0.051108502601456815,0.0009144461499171334
44,445,0.050524834855587356,0.0002726071246718667,0.05076602537558389,0.000923354425590573
45,456,0.05072129456647554,0.0002614159291519616,0.050957167349569094,0.0009202166593856043
46,196,0.046790528593615814,0.00027090581659713013,0.047203789762078306,0.0010653836508176247
47,242,0.04740149426400577,0.00027068092913485264,0.04775643612116659,0.0010222392058232435
48,349,0.04899737647658075,0.0002883311665838999,0.04926145177379496,0.0010108239811217714
49,322,0.0485844850277911,0.00027391966093630077,0.04887361984491339,0.0010082217447281822
50,56,0.045523239396531176,0.00025126387543719387,0.04624193638392857,0.0009656321664326697
51,369,0.04931638928778052,0.0002959973837332955,0.04955858156887802,0.0009819175421020192
