,n_neighbors,rps_train,std_train,rps_test,std_test
0,25,0.11526224891876966,0.00062145129377012,0.11729886000000002,0.0018962154425728693
1,474,0.11645138041199829,0.0004776979248807704,0.11690849640148479,0.0018296782283222116
2,278,0.11424472529970142,0.0005093622932826993,0.11493692258423475,0.001818638403670769
3,64,0.11314313910059585,0.0005334984706151947,0.11475008239746094,0.002225049007907915
4,397,0.11553106440013464,0.0005040941861088772,0.1160803895240754,0.0018206432129754338
5,336,0.11482423624123998,0.0005266995810081618,0.11547884236376842,0.0018193777156765307
6,259,0.1140708249938001,0.0005068584455761756,0.11479578233777074,0.0019050425465555513
7,2,0.16102878208326937,0.005195319220291184,0.16488125,0.005836787223517442
8,398,0.11554801530649006,0.0004992753518286931,0.11609255858437918,0.0018311753032705191
9,92,0.1129994983360518,0.0005330711163078739,0.11429875945179585,0.0020788954335777612
10,340,0.11486259903793924,0.0005232703474182968,0.1155074367430796,0.0018252744851319361
11,300,0.11443979473705083,0.0005258230140726855,0.11513572583333334,0.001828404008156166
12,201,0.1135866722200742,0.0005177691369057218,0.11439097670849731,0.0019515541666012364
13,432,0.11596932755317473,0.0004999433229975055,0.11648882130647721,0.001840676026378482
14,267,0.11414976998987507,0.0005029531109340198,0.11483429771774047,0.0018697930231075697
15,430,0.115948291999364,0.0004914780738173358,0.11646243280151432,0.0018441456304744445
16,173,0.11339783681282341,0.0005132023866460712,0.11426566499047747,0.0020182548070725504
17,373,0.1152301515866974,0.0005141280663940283,0.11582538660164307,0.001815635571975628
18,483,0.11655789496058722,0.0004768690415380583,0.11702467513470417,0.0018176515518662653
19,146,0.11325142712602658,0.0005171774761628524,0.11421447269656597,0.0020352471151257453
20,16,0.11744378418177678,0.0009365958445315177,0.1197591796875,0.001865539198356813
21,303,0.1144710567402111,0.0005265264982203142,0.11515007719831387,0.0018200174320623106
22,191,0.11352090921958909,0.0005306605947741342,0.11434900735999563,0.001987816478089983
23,176,0.11342244836302291,0.0005191748199825115,0.11428832200736055,0.0020090778364808947
24,86,0.11297791768232672,0.0005353294508670957,0.1143349986479178,0.002086002191428277
25,308,0.11451793625486761,0.0005314999138025013,0.11520586023148928,0.0018133368180414102
