,n_neighbors,rps_train,std_train,rps_test,std_test
0,240,0.04270028068822331,0.00031506744103692837,0.04300753298611111,0.0012176516215096304
1,245,0.042772819835047396,0.00031987742334782364,0.043084672219908374,0.001202344629585141
2,257,0.04293861052803557,0.0003250732040082683,0.043256479469787584,0.0011858487103535338
3,243,0.04274216050947954,0.00031936345804773746,0.04305330911615777,0.0012103099988920788
4,376,0.04482707506228224,0.00033698098314390956,0.045077746046004986,0.0011451932418144759
5,260,0.0429869030269686,0.00032255444858970956,0.043299598372781065,0.0011794138267666918
6,445,0.04599843278516702,0.0003172971517423283,0.04621846401969449,0.0010620657068303309
7,301,0.04361939421834722,0.0003244044011145442,0.04388602692023267,0.0011536015249103836
8,319,0.04386700745319159,0.00034405342833202814,0.04412091358673755,0.0011445391548316947
9,324,0.04393802862216567,0.0003493540224945267,0.04418144516365645,0.001150040935576711
10,343,0.04423658884510858,0.0003483348618192443,0.04446989764043893,0.001174934351272386
11,105,0.04105318092539466,0.0003135120945895348,0.04159410317460317,0.00125831146743973
12,229,0.04255196057277837,0.00032438713236147837,0.0428845872027612,0.0012236125274441838
13,234,0.042622759694218505,0.00032274408650008094,0.042940103595952954,0.0012220491124906212
14,263,0.043036767509589055,0.0003200926930642263,0.04333770493284564,0.0011808224592226842
15,25,0.04116329719418312,0.00022992776595350708,0.04190598,0.0012649578130002508
16,454,0.04616310289868107,0.00030964553374408815,0.046380965815366104,0.0010638584575405497
17,289,0.04344417099057386,0.00031907084157563407,0.043711391446462564,0.001147808769922508
18,355,0.04444579404906459,0.00034347348653167883,0.044691110593136275,0.0011726917447989018
19,90,0.04091343586568136,0.00031966739157304264,0.041471188271604946,0.0013134467419029417
20,340,0.044182856862799075,0.00034915605957286204,0.04441762175605536,0.0011740041346147607
21,281,0.043323170720989006,0.00031731295785854594,0.04359547688099188,0.0011595022512911998
22,192,0.04208911206155284,0.0003075519289135964,0.04246525472005209,0.0012665249173535328
23,392,0.045096424215444186,0.00032761617555641834,0.04532867750416493,0.001145556285028496
24,377,0.04484445771789318,0.00033564325650523903,0.04508820147542021,0.0011455533972405474
25,338,0.04414819859501013,0.00034683546408056687,0.04438255882146983,0.0011743811715278375
26,34,0.04087364839907789,0.00029829737302901024,0.04159922145328719,0.0012229774572197233
27,250,0.042837272335789545,0.0003221409915665394,0.043154506,0.0011930084476328136
28,7,0.04476480368203063,0.00042587605160631845,0.045667091836734695,0.001571654467060895
29,157,0.041667972899302644,0.0003025100779334187,0.042091272972534385,0.001262641662833194
30,332,0.04405687753702176,0.00034736849464519294,0.04429370565847728,0.0011584760940680891
31,309,0.04373140690960885,0.00033591508751737675,0.04399481755532514,0.0011458877440442196
32,465,0.04635574765401,0.00030283278275544315,0.04657813729910973,0.0010636759834978763
33,356,0.04446508581356048,0.0003458420810732847,0.044705662163868204,0.001174568392133714
34,408,0.04535007238509349,0.0003309162221724394,0.045590408586841595,0.0011351747582707163
35,6,0.045699323299502576,0.0006937064455613365,0.046704861111111114,0.00197983552504632
36,109,0.0410956607257091,0.000307046341955533,0.0416116877788065,0.0012507983376157524
37,180,0.04194647785442866,0.0003137981968148959,0.042326513888888896,0.0012426104735673755
38,394,0.045131106084227914,0.0003272988951148313,0.04536124441173439,0.0011482376704630044
39,163,0.04173728604873136,0.0003050764575429027,0.04214653167224961,0.0012604891439015281
40,342,0.04421870372179452,0.00034706338036917316,0.04445463839300982,0.0011802227231876709
41,323,0.043924869798368224,0.00034513834512891296,0.044170554447948325,0.0011514095912480314
42,359,0.04451905544845742,0.000342499623720593,0.044762983585633256,0.001174744012102539
43,275,0.043229279495899206,0.0003119755936205254,0.04351166363636364,0.0011690136900482909
44,242,0.0427272187912384,0.00032020512394437094,0.04303094563212895,0.001210207162034736
45,141,0.041474741830507124,0.0003017496554620359,0.04193356408128363,0.0012712624970898524
46,189,0.04205081205570127,0.0003051734697132434,0.04242975070686711,0.0012710128467742173
47,160,0.04170437637179051,0.0003051074626965083,0.0421206435546875,0.0012602848631828507
48,41,0.04076168314204378,0.0002914979030976713,0.04144736763831053,0.001219400537445534
49,290,0.04345879980934285,0.0003150389639946557,0.04372988480975029,0.0011515169759079818
50,182,0.041973573665768905,0.00031152408451005627,0.04236215244233788,0.001252610873607817
51,393,0.045114804971055314,0.00032573627232564844,0.045348364832404224,0.0011527520416091174
52,497,0.04692759098987218,0.00031826922841483656,0.04716079904983219,0.0010959742417681454
53,28,0.041089068092286435,0.0002560141538707521,0.041860363520408166,0.0012430645473999935
54,331,0.044038593481128305,0.0003508860504899528,0.044274487386022396,0.0011554985533480068
55,178,0.04192335156882305,0.00030831224487648317,0.0423073049488701,0.0012508131593623733
56,101,0.04101103254841595,0.0003096791270694087,0.041543159984315264,0.0012947730206997925
57,381,0.04491373877681194,0.00032966994414510595,0.04515556123890025,0.0011490013772455655
58,425,0.04563083128387981,0.00031802717953862683,0.04585546124567474,0.0011126324505906012
59,204,0.04223523351543296,0.0003215362319355956,0.0426191290609381,0.0012670100278338928
60,288,0.04343181893257113,0.00031826173438758066,0.04369854977454669,0.0011490738907947483
61,137,0.04142575646280296,0.0002961684109571783,0.0418926088230593,0.0012827625286011782
62,50,0.0407317313953944,0.0002829012854559445,0.041387275,0.001215448612397557
63,121,0.041228274751036076,0.0003015699295180272,0.04171799911208251,0.0012556469613687364
64,231,0.042581680109475564,0.0003237895045802997,0.042910057204700064,0.0012225161627748146
65,159,0.04169078348439486,0.000304578789441443,0.0421083219611566,0.001257971030141352
66,365,0.04462758847000475,0.0003383956136292563,0.044875829986864325,0.0011607563395365993
67,390,0.04506902401980701,0.0003307688621422591,0.04529960371466141,0.0011451010775301847
68,75,0.04076582555514078,0.0002913234752315015,0.04139568,0.001299423133391614
69,201,0.042198890317951696,0.00032255712883285525,0.04259050951709116,0.0012666553910901848
70,255,0.04290783403810475,0.0003241008414681175,0.043225076893502495,0.0011870709083411242
71,147,0.04155375122420414,0.00030402235699053564,0.04198322921005137,0.001268738575634312
72,76,0.04077061503278475,0.0002848096202448102,0.041401062586565104,0.001287317448009921
73,278,0.04327452942213457,0.0003129020931948051,0.043550265902386004,0.0011676363182289442
74,3,0.052872936585808675,0.0018584129275183473,0.054088888888888895,0.002716448124309598
75,472,0.04647430159437824,0.00029957696034960823,0.046700220448955033,0.001067813035192637
76,296,0.04355175504583462,0.00032377917906560496,0.04382184004633857,0.0011568884742283354
77,91,0.040920197313961064,0.0003239148841224023,0.04147280521676126,0.0013117610780874187
78,358,0.04449986125055558,0.0003470798683366757,0.04474702305249525,0.0011719628445922541
79,491,0.04680668937256566,0.0003190745924739445,0.04704070794670671,0.0010811647191622388
80,226,0.04251156617028422,0.0003224460160167737,0.042845118304095854,0.0012333514589042307
81,188,0.04204518893991423,0.0003072159875034778,0.04242378692281575,0.0012660108511655956
82,115,0.04116185427337231,0.0003044960189633567,0.04165516540642722,0.001265999390693637
83,213,0.04234669303169162,0.00031565712384476957,0.04271232807643986,0.0012551096145098446
84,18,0.04156490033777088,0.00033287984265562216,0.042397029320987656,0.0014298072674669901
85,447,0.04603155067639586,0.00031215544406658466,0.046246596374537687,0.0010625425193126737
86,2,0.060953955050684405,0.005440458319492926,0.06251875,0.006027996094628532
87,154,0.04163035553929814,0.00030057535404928016,0.042066020829819535,0.0012633166533330428
88,468,0.04640806177537826,0.0003021016245079494,0.04663473757442106,0.001061989621348942
89,144,0.04150905143941591,0.00030595555647393367,0.04196014841338734,0.0012774239472549494
90,369,0.044701234672874644,0.00033883246776331074,0.04494999283935929,0.0011561239600596646
91,268,0.043118626455746385,0.0003165715382126866,0.04341091504928715,0.0011732199736369533
92,102,0.04102235423978431,0.00030868696193778764,0.04155618632256824,0.0012878728507757127
93,143,0.04150005538944062,0.0003015259502734426,0.04195020538901657,0.0012781835523230406
94,360,0.04453621214846424,0.00034281608587644963,0.04478160715663581,0.0011675414899688518
95,383,0.044946004970297035,0.0003344050574444246,0.04518497765681135,0.0011472607020677906
96,69,0.040736709573342286,0.00028562412276328847,0.04139287964713295,0.0012805566637107554
97,418,0.045516188598686454,0.0003208755310265487,0.0457458458769259,0.0011278231145692868
98,196,0.0421344828188124,0.0003137708686785663,0.042510662224073306,0.0012662409199377088
99,272,0.04318079284690601,0.0003178751783025459,0.043474224663440746,0.0011659754276690025
