,n_neighbors,rps_train,std_train,rps_test,std_test
0,8,0.2007030656516445,0.0030709255652722795,0.204263671875,0.005003537519167018
1,322,0.18077107096783648,0.0005438442795349115,0.18159881056865088,0.0020034940362913343
2,70,0.1801999958722112,0.0006375654475577127,0.18170698214285716,0.002225431412910686
3,479,0.18200820200137197,0.0005428493264089706,0.18268824861293317,0.0019338332323250828
4,405,0.18141899664223188,0.000518939945853193,0.1821847581161408,0.0019686701925265455
5,328,0.18081001867887425,0.000541760060555897,0.18163029167906009,0.0020163228687836176
6,437,0.18165145971133467,0.000528391300008352,0.18242405357675856,0.0019300236423064913
7,374,0.18114613706143495,0.0005399017586781238,0.1818970061876233,0.0020483692419376144
8,183,0.17984154881842684,0.0005369572482818757,0.1810850010451193,0.0022775851209132845
9,488,0.18208682640283694,0.0005476169208030836,0.1827455192026673,0.001914454038548963
10,113,0.1797807017203334,0.0005698021980218464,0.18111187739838672,0.0023944042694975754
11,301,0.18062195631320982,0.0005542760079500774,0.1815633765079856,0.0020483332275733047
12,396,0.18133982953564146,0.0005270669150042519,0.1821009858687889,0.0019861701914316607
13,86,0.1799460237527538,0.000618118947022446,0.18142327271498107,0.002321970294627562
14,155,0.17977765479534574,0.0004925973146706027,0.1810746129032258,0.0023297527949557046
15,312,0.18070848966741285,0.0005406333110222455,0.1815905783869576,0.0020576603426557725
16,445,0.18172114427582486,0.0005362493064732427,0.1824695968943315,0.001922099623443521
17,64,0.18029865224229777,0.0006664768370860316,0.1819506378173828,0.002206291221236343
18,190,0.17986482205612564,0.0005192726961181249,0.1810850789473684,0.0022548209681962066
19,432,0.1816153175136107,0.0005274562320548961,0.18239350753386488,0.0019517745148939095
20,369,0.18110779070891866,0.0005403927117720239,0.18187822081947105,0.002047131010156626
21,427,0.18158060404427595,0.0005182397930051577,0.1823646497540161,0.001962948528107237
22,426,0.18156800368196543,0.0005178550574139924,0.18235763227644425,0.00196736366929024
23,200,0.1799295877326103,0.0005388509812163157,0.18111973562500003,0.0021893773940860023
24,51,0.180743998298683,0.0007958412457141991,0.18251378796616685,0.002203353043080629
25,99,0.17983400173785344,0.0006050823773101822,0.1812533083358841,0.0023385276360912187
26,340,0.18088392419983287,0.0005383785377507281,0.1816831904195502,0.002019018936667861
27,100,0.17979297387771673,0.0006176037873924161,0.18121084749999997,0.0023019234579740896
28,120,0.1797498502086107,0.0005482523038204578,0.18105985850694448,0.0024228818705176068
29,114,0.17978737969698047,0.0005523960454333854,0.18114196868267157,0.00241096448780971
30,272,0.18039721879292553,0.000578729305615724,0.18139757075854238,0.0020547696093354585
31,471,0.18193226918520516,0.0005354883949734597,0.18262545449218137,0.0019158293850014218
32,4,0.22400058069782772,0.004454019748649348,0.22830625,0.004190071438989353
33,117,0.17973453601173267,0.000533180712767061,0.1810549017459274,0.002426296268451831
34,349,0.18095104927560973,0.000551288354709909,0.18171583227970214,0.0020134137524767267
35,294,0.1805799599151499,0.0005635793538980362,0.1815246419316026,0.002058151910479393
36,332,0.1808305469190123,0.000543439784155815,0.18164014359395414,0.002016438314925514
37,146,0.17973804297969953,0.00047274085916455897,0.18107672229780444,0.0023395074372057575
38,165,0.17975482407343685,0.0005075624923541445,0.1810748168044077,0.0022892564942627596
39,3,0.24033952844277268,0.003441304714556538,0.24559583333333335,0.0023934668183621544
40,226,0.18007232394828995,0.0005659154145186847,0.18121588637520558,0.0020223849960276305
