,n_neighbors,rps_train,std_train,rps_test,std_test
0,228,0.1253885135497954,0.0005353707662890919,0.12629616733033242,0.002202784572966892
1,391,0.12699242104174926,0.0005222197219779021,0.12762406013500696,0.0019819579559633292
2,489,0.12812931786586557,0.0005243242930231159,0.12863603222845335,0.0019963734191949774
3,384,0.12691776305277291,0.0005167994984563043,0.1275413777669271,0.001990002316808136
4,271,0.12577519005634955,0.0005461471640254123,0.12660288939420758,0.002093743474964809
5,393,0.12700742667900344,0.0005202083186000024,0.127637900374881,0.0019890730722344208
6,350,0.12656397908215827,0.0005126736099440443,0.12725518265306124,0.001991474287509485
7,451,0.12771405975482594,0.0005310411532864491,0.12829907645488467,0.002003341430976081
8,240,0.12548803106409284,0.0005545171147444959,0.1264128166232639,0.002181283210589734
9,111,0.12458414205494821,0.0004435282121170971,0.1260203981008035,0.002444551704344839
10,6,0.14404297143707862,0.000606623507078763,0.14748784722222222,0.0024934623353846616
11,95,0.12457777085445416,0.0004845836882371052,0.1261542299168975,0.0023968942878502004
12,4,0.1556868212893607,0.0040496838117368055,0.159278125,0.004266964970302505
13,22,0.12765108090857935,0.00036177795806975556,0.13006875,0.0027171463766444736
14,267,0.12573334301281405,0.0005432770088481773,0.1265730528202107,0.002101420199868181
15,270,0.12576725584799678,0.0005442217077613793,0.12660198508230452,0.0020870547223970372
16,432,0.12748214962409135,0.0005302115222087613,0.12810033094618056,0.0020001450308568375
17,146,0.124739033515092,0.0005072951909310387,0.12594773116438354,0.0023015546851162423
18,123,0.12464536301250081,0.0004509769965981177,0.12598158834027368,0.002434710137782031
19,394,0.12702572754430702,0.0005227652409555235,0.1276572888215362,0.001986136562060243
20,244,0.12552702118191145,0.0005389042669914092,0.12643889999328137,0.002135820085964454
21,35,0.12607453073813943,0.0005701390853208873,0.12810774489795917,0.002433212313025961
22,172,0.12491148874238908,0.0005269086270786905,0.1259922069361817,0.002216915396084524
23,145,0.12473627847500993,0.0005019539247495892,0.12594130380499408,0.0023087803756163417
24,285,0.12588243407392702,0.0005426243070269035,0.1267021866728224,0.0020871659498771233
25,164,0.12483052668885519,0.0005227054056875231,0.12594030478509816,0.0022575879078004265
26,107,0.124576324267613,0.00045143576285645816,0.12602060660319678,0.0024590088510144546
27,166,0.12485530803041371,0.0005190330485889348,0.1259641416569894,0.002261299659630112
28,376,0.12682771569608367,0.0005127792864596422,0.12746724267202353,0.001996765672218683
29,464,0.12786263698380615,0.0005209389128660565,0.12841587709479044,0.0019932060719156253
30,23,0.12749638019353604,0.0003404413615876431,0.1298868147448015,0.002626138392252664
31,241,0.12549842000930694,0.0005492185476546602,0.1264180129904788,0.002162485948643351
32,303,0.12605302845198071,0.0005270107510360446,0.12681380270452788,0.002057383131185838
33,329,0.1263316287101904,0.0005254309250258973,0.12703788490498055,0.001979076339953054
34,247,0.12554885833247778,0.0005372451781814288,0.126454206961268,0.0021390849719698
35,55,0.12488383358325347,0.0006199391961449095,0.12684769421487604,0.0023165928030171507
36,63,0.12476734470332247,0.0006083061805465503,0.12662234819853868,0.0024484476970063635
37,438,0.1275605454975589,0.0005334852848392068,0.12816869722274346,0.0019862684347332657
38,304,0.1260660250840654,0.000525602918471177,0.12682212725610284,0.002045805345107899
39,289,0.12592098832321294,0.0005305054362521121,0.1267345793273548,0.0020679678461464584
40,75,0.12464530846164021,0.0005715089868947583,0.1262854711111111,0.002322754108359206
41,96,0.12456820838706648,0.0004866758785909961,0.1261044894748264,0.0024089044609110913
42,337,0.1264173743507372,0.0005354243496970994,0.12712383826132131,0.0019574781926051414
43,351,0.12657469707450242,0.000516475021635107,0.12725780716065618,0.001997028341653426
44,408,0.12719541371477033,0.0005290912301649236,0.1278184008254037,0.0020118082531470037
45,341,0.12646932665636465,0.0005247182370412734,0.12716361669146295,0.001977707230108945
46,30,0.12647693961384093,0.00047594749683535807,0.12873383333333333,0.0024246422479261864
47,346,0.1265236126947739,0.0005203174229165365,0.1272178153922617,0.0019780876628508843
48,443,0.12761933541416554,0.0005337119351988542,0.1282058596476925,0.0019928721053360174
49,410,0.12722103712027144,0.000525953450458868,0.12784646571980965,0.002015569399487947
50,293,0.12595719232787342,0.0005317266343561194,0.12674767455066455,0.002056630606307001
51,184,0.12502373311346487,0.0005373837850780141,0.12606450407608696,0.0021624479502009553
52,325,0.12628990236721002,0.0005276242849975187,0.12699823313609468,0.0019955289987220915
53,426,0.12740453323972017,0.0005290193158081866,0.1280170703701867,0.0020026282564729286
54,335,0.12639557114564817,0.0005290755862365862,0.1271044377366897,0.0019692086296913968
55,85,0.1245771053741334,0.0004925697713118055,0.12616674048442905,0.002399198453894212
56,54,0.12494523785903841,0.0006097682510221098,0.12690916495198903,0.002303395970269176
57,133,0.12468487213775681,0.00047830227612549996,0.1260369926225338,0.0023623474716589323
58,446,0.12764947383287756,0.0005347765947634847,0.12823215873785918,0.001994596278161661
59,424,0.1273796932382782,0.00052616220495667,0.12800986387226326,0.002012044509883906
60,278,0.12583950300866936,0.0005461171127904169,0.12665905701697636,0.0020902361091421073
61,135,0.12468991916415836,0.000491794574749299,0.12600818861454047,0.002351459185344551
62,431,0.12747380004533723,0.0005324282134722354,0.12809368126248244,0.0019983093086693407
63,300,0.12601549975104165,0.0005203107302202523,0.12680398902777776,0.0020812782689104557
