,n_neighbors,rps_train,std_train,rps_test,std_test
0,27,0.19139088676102103,0.0005424026900215258,0.19328820301783267,0.002643312984719822
1,329,0.18822772520472436,0.00046458636954993353,0.18912584764553173,0.001681834651744143
2,441,0.18898638103613533,0.00040875903197766153,0.18970081318997745,0.0014240384175961056
3,239,0.1876123179448963,0.00044778395958724505,0.18868086474326431,0.0018719337111034729
4,497,0.18944085337477873,0.00039260647052489394,0.19007543540923608,0.0013362060782959276
5,426,0.18887150791280796,0.00040860488825730204,0.18960314180663007,0.0014580248066824073
6,254,0.18772180545673106,0.0004613521451156375,0.18878825446400893,0.0018047902574443353
7,50,0.18866361540632431,0.0003989878338287705,0.190373295,0.0025131944737057034
8,53,0.18867602792579716,0.00035384861831930426,0.19026470719117125,0.0025372842020756473
9,201,0.18734748648379387,0.0004764125996345174,0.1884857936684735,0.0019268771675031028
10,399,0.18866995281432336,0.0003928069502597736,0.18944901217643106,0.0015537661232760383
11,103,0.18737666168458364,0.00034892780560407256,0.18877242082194365,0.0021063022407596757
12,92,0.18749484881252218,0.00039421203248436374,0.1889507044541588,0.0020399087037745213
13,56,0.1884470828077535,0.0004571849750336211,0.18997463727678568,0.002377533873968368
14,283,0.18793734629539266,0.00045142369080074186,0.18893504242155604,0.0017493702011189456
15,284,0.18793964381598968,0.0004516010246927734,0.18892880597847647,0.0017452321222366923
16,91,0.18751752921548406,0.0003863431429081526,0.18900546431590387,0.002037909323016311
17,33,0.19017202091918536,0.0005809062136843861,0.19193393021120295,0.0024112536296567793
18,372,0.1885303084398303,0.00042776937946057087,0.18938765843594632,0.0015985103849990568
19,147,0.18715017561018948,0.0004775994071306817,0.18843423226433428,0.0021281955926780154
20,443,0.18900152922793034,0.00040642881023012796,0.1897127900651723,0.001432291144704436
21,262,0.18780633938503283,0.00046760708330773786,0.18884429993881477,0.0017999522724138962
22,54,0.1885982330742251,0.000360987144416639,0.190169002914952,0.002488578197025535
23,280,0.18791631303027798,0.0004533288850244259,0.18891368383290816,0.0017571817462014054
24,194,0.18729367165820426,0.00048393355016689097,0.18842542678552449,0.0019224380319577373
25,472,0.1892256247575939,0.0003922586367977952,0.18987192903215672,0.0013696011926487921
26,388,0.18861493148317193,0.0004117808750351409,0.18943303751727072,0.001585996348873327
27,484,0.18932651875684278,0.0003885192473367004,0.18999437655812443,0.0013583366315257177
28,325,0.18820258313371552,0.0004767216695692664,0.18910681597633133,0.0016903345087079674
29,114,0.18728580571563638,0.0003745770817645395,0.1886505001538935,0.0021194796540375967
30,248,0.18768043073967505,0.00047023341928951985,0.18871760881406088,0.0018273627393423245
31,63,0.18811573989500396,0.00028528535699218736,0.1896304610733182,0.00224536687712676
32,277,0.18789210330923706,0.00044095195825136696,0.18890181824994462,0.0017924553443096323
33,311,0.18811264816710566,0.0004580321126674187,0.18908347721797747,0.0016744385788532328
34,120,0.18728890623121208,0.0003733401835202874,0.18863367881944446,0.002199156949746963
35,341,0.18831163271262819,0.0004573719183935974,0.18919780660641036,0.001677828800219905
36,320,0.18816515165654651,0.00046783171594090415,0.18912253063964846,0.0016912095222274364
37,75,0.1877610748416857,0.00037403157294517956,0.18925495111111112,0.0020675440633254297
38,72,0.18790744891401598,0.0004114553387786645,0.18941831356095679,0.002098668790308006
39,9,0.20488709559113868,0.002279414563905434,0.20822870370370375,0.002305068650108948
40,454,0.1890718083971043,0.0003944550460201574,0.1897649358856178,0.0014059817421869386
41,67,0.18807974834934094,0.00033921281778159925,0.18957667353530852,0.002218421342128157
42,52,0.1887029197495044,0.00037550506511113896,0.19034734652366864,0.0025357200042914105
43,171,0.1871712747680682,0.00046281447304285904,0.18840784258404297,0.0019470743807057014
44,498,0.1894482574708738,0.0003960552454019159,0.19008496637151015,0.001339452544468822
45,202,0.18736225153862474,0.000477105128638708,0.18847630777619842,0.0019189727700593012
46,252,0.18771025048095602,0.0004615576623122567,0.18873989040060468,0.0018161104439692653
47,482,0.1893142782270864,0.0003810281574071509,0.18998101530621028,0.0013669432110479218
48,424,0.18885863818927376,0.00040652070752131937,0.1895864384011214,0.001470538025818421
49,155,0.18717286323540833,0.0004883885520976825,0.1884496789802289,0.0020279877177476163
50,102,0.18738714302523504,0.0003396354898896247,0.18877990196078434,0.002105691228195328
51,379,0.18856850166354291,0.0004165915598553283,0.18941014987016241,0.0016061796019784225
52,112,0.1873143766470563,0.00036425266890687625,0.18868817562181125,0.0021117048262836603
53,87,0.187529076220435,0.00041845705211743765,0.1890223840665874,0.002043288949401028
54,36,0.18993757752253984,0.00037768117894717147,0.19172876157407404,0.002351813506663451
55,321,0.18817721155459946,0.00046643656950645207,0.1891240881057055,0.0017014742112678707
56,221,0.1874772868674686,0.0004477464199214089,0.18853810528039966,0.0019101650389446454
57,480,0.18930023371608218,0.00038519467815488283,0.18995807307942708,0.0013568329500296475
58,392,0.1886287315563425,0.0003985452450696695,0.18941231501848188,0.001576112652891997
59,274,0.1878688429123258,0.000452106589557408,0.18888584301241407,0.001809207317053726
60,150,0.1871562752157742,0.0004832116499890431,0.18845000666666664,0.0021216648857202785
61,108,0.18734448635822715,0.0003572735369783382,0.18870312714334705,0.0021044681160101225
62,70,0.18796873570600722,0.0003664904176634089,0.1894450994897959,0.0021601745837141356
