,val_loss,val_acc,val_rps_loss,loss,acc,rps_loss
0,1.5600838718726713,0.4193548391493716,0.2532293645925419,2.0895943865306257,0.3567123135013159,0.30163880188087105
1,1.1186637305176,0.47911978023563156,0.21614578861494488,1.287468778279446,0.4517096747039394,0.2317762325287415
2,0.9769489197589124,0.5388847218808248,0.19310348387225384,1.0289235333231324,0.5186800366242572,0.20233695434234575
3,0.9203419199613488,0.5678919731124874,0.18003832057554384,0.9421047567592747,0.5650120830837877,0.18531856380142486
4,0.8867226460928558,0.5878969732002187,0.17100807184143405,0.8997180870892502,0.5870392490422036,0.17455415907074937
5,0.8595349894937618,0.6024006012828089,0.16339659433002382,0.8705446196991167,0.6007888670719443,0.16667950830962314
6,0.8388661641453349,0.6104026017829339,0.15780618223779708,0.8480409567086108,0.6090108608955151,0.16047606454814844
7,0.8257054849158647,0.6179044752694511,0.1544156783847518,0.8310679602164706,0.6152606871418747,0.1559998021061621
8,0.8177027579217173,0.6216554149862348,0.15204483646620925,0.8201270842068077,0.6181494959797886,0.1532959536565237
9,0.8122050195194597,0.6244061004820393,0.15078099211712842,0.8137390594648516,0.6212882975870256,0.15176886273218174
10,0.8125824532707979,0.6214053502944923,0.15101688615111417,0.8101369258261486,0.621232743620995,0.15091762989357954
11,0.810840803314728,0.6276569147800379,0.150062800657305,0.8086120010329593,0.6230938030542232,0.15057353767874254
12,0.812273082225792,0.6284071023269246,0.15047626354584667,0.8071933564224268,0.6239548900442579,0.1502883236314392
13,0.8065648602527152,0.6291572902613385,0.1494820295579435,0.8065947101585124,0.6252326323291943,0.15016991937090293
14,0.8073968072478906,0.6284071029082153,0.1494670754434109,0.8061925683719298,0.6248159774200561,0.15007881582990254
15,0.8074607641943159,0.6281570382164728,0.14952569602280447,0.8057337660103525,0.6258992805242147,0.1499511364907749
16,0.8062907213209629,0.6301575403238541,0.14924870450054298,0.8062122789347411,0.6255937335107139,0.15005273069677372
17,0.80826978230065,0.6264066006070704,0.1499680471356197,0.8054180119137695,0.6253437403903955,0.14984857426062614
18,0.8076261506583816,0.6271567901363072,0.1496140797768989,0.8054901743172931,0.6252048554786301,0.14988745704046147
19,0.8083201191907645,0.6271567893612531,0.14946820873652555,0.8055619486888009,0.6251493013106115,0.14985113488285445
20,0.80667275838716,0.6294073525832039,0.1494181726456702,0.8059088660873925,0.6257603954286735,0.14999373852113912
21,0.8064120061160863,0.6301575401300906,0.1491763761495763,0.8060480262523843,0.6252048554703519,0.14995996724936383
22,0.8064403532892205,0.6281570400050593,0.14946305621382772,0.8048652577329346,0.6266492598106661,0.1497083249292368
23,0.8058628013623479,0.6274068528456996,0.14928810712053467,0.8050173600893319,0.6255104024093491,0.14981739958645002
24,0.807839032932352,0.6266566651050495,0.14954301547589793,0.8046889942154806,0.6267048138594787,0.14968617994938754
25,0.8061688348304393,0.6274068524581726,0.1493523137275503,0.8049381267828748,0.6258715036736505,0.14975223260902207
26,0.8059486953816911,0.6334083532207935,0.14911755038205013,0.8053657677282158,0.6265103746969128,0.14984293844286878
27,0.8066850855488216,0.6319079773519659,0.14910893363933558,0.8046902897261847,0.6279547790455052,0.14967832182445334
28,0.8087793794772898,0.6346586644425932,0.1493830047724813,0.804586819776452,0.6259270574658391,0.14967354726554294
29,0.8069199858441535,0.6299074770331711,0.14919522278724417,0.80536115844529,0.6250937473810049,0.1498389124848777
30,0.805909972886617,0.6274068524581726,0.14910870092560213,0.8047174310068969,0.6266770368168604,0.1496758277951133
31,0.8083021493219202,0.6359089772145013,0.14923161201907503,0.8040881263080933,0.6262603815583825,0.14961780520075676
32,0.8060797194028742,0.6319079779332565,0.1492807924948683,0.804122889927005,0.6260937196867806,0.14957462112029948
