,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,subsample,rps_train,std_train,rps_test,std_test
0,0.7,0.05,3,3,266,1.0,0.19052960026461346,0.000751457741381131,0.19651385787601225,0.003015075640142622
1,0.8,0.1,2,1,935,0.9,0.18189360316167233,0.0008124577299108688,0.19821906026968103,0.003144199398413139
2,0.8,0.05,5,3,319,0.7,0.17297267183703458,0.0008329140073218039,0.19788134600946566,0.003231527901807755
3,0.8,0.05,4,4,374,0.7,0.18043176008312098,0.0008891866803907863,0.1973371854560621,0.003230977944173951
4,0.7,0.01,1,2,585,0.8,0.19581617358960518,0.0007287961529948398,0.19675356052731072,0.0028516412774717446
5,0.8,0.01,5,1,655,0.8,0.18447019129789333,0.0008437394682384907,0.19663338717820442,0.003223400811451522
6,1.0,0.01,5,3,785,0.7,0.1827620837736262,0.000801136429384939,0.19682124343867355,0.0031651078228907923
7,0.7,0.05,3,1,493,1.0,0.18678906450708546,0.0007347257450477853,0.19693647156247082,0.0030394698721724835
8,0.6,0.01,5,4,328,1.0,0.19027705994321956,0.0007546229366184708,0.19690938717150674,0.003129413277875491
9,0.6,0.05,5,4,69,0.7,0.18993645780248097,0.0007899300532750602,0.19671405276236456,0.0031556146263734906
10,1.0,0.01,1,3,481,1.0,0.19628295827060432,0.0007172848538630055,0.19719077630830806,0.0028177501448071523
11,0.7,0.01,4,2,38,0.8,0.21934538601247738,0.0003458851774089382,0.21993855749100263,0.0014330090635505748
12,1.0,0.01,3,3,189,0.9,0.19694459752900556,0.0007202118929505579,0.19816374655511698,0.002819603288649272
13,0.9,0.05,4,2,516,0.8,0.17446003673397512,0.0009845039284827847,0.1978708160155109,0.0033116895644474905
14,1.0,0.05,5,4,586,0.9,0.15880333652191045,0.0009784864048888854,0.1991303505416112,0.003462204203199497
15,0.8,0.05,1,2,609,0.8,0.1939763612093269,0.000768773931206975,0.19633924420986804,0.0029886867525374763
16,0.7,0.1,1,4,652,0.8,0.19318628296590118,0.0007657192044240451,0.19664654966166487,0.002988680293917126
17,0.9,0.05,2,2,763,0.7,0.1888175750816265,0.0007839378430485708,0.1969550465520593,0.003129393767816804
18,0.6,0.05,5,1,799,1.0,0.15445063834364572,0.0009242630167090514,0.19963612040995413,0.003355180355085311
19,1.0,0.05,3,1,612,0.7,0.18226696973736173,0.0008263342384831476,0.19739550642345263,0.0031309209747676496
20,1.0,0.05,4,2,529,1.0,0.17740096050450582,0.0010933308877959275,0.19801097044531488,0.0032109709391296183
21,0.6,0.1,5,4,220,1.0,0.17192693311389662,0.0010321185843581494,0.19813044998709087,0.0031602967639420046
22,0.7,0.1,3,4,830,0.9,0.16784815055386265,0.0009988308040495923,0.19951615673768144,0.0032020038137703702
