,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,subsample,rps_train,std_train,rps_test,std_test
0,1.0,0.1,2,1,728,1.0,0.06579787787188512,0.0005716538784869986,0.07415247463903002,0.002327686331499637
1,0.7,0.1,3,2,689,0.9,0.05517457704615932,0.0005592117856230327,0.07511407975816328,0.0023795218692909056
2,0.8,0.05,3,1,719,0.9,0.062847130387334,0.0004443717762143083,0.07395498337775717,0.002323932878454301
3,0.9,0.1,1,3,95,0.7,0.07322385886097174,0.0005181909622450112,0.0735557461774516,0.0020412449195217207
4,0.6,0.05,2,3,905,0.9,0.06800637706504478,0.0005142385331344446,0.07364519513942248,0.0022887287574839287
5,0.9,0.01,1,3,782,0.9,0.07365838610046994,0.0005123963853303516,0.0739216679559746,0.002008357776525886
6,0.8,0.1,2,4,241,0.8,0.07008794600202412,0.000525999916386754,0.07330700782651661,0.0021985340146434616
7,1.0,0.1,5,4,651,0.9,0.024936290018612618,0.00016241428425714063,0.07747068878648959,0.0023127499208991952
8,0.9,0.01,1,4,79,0.8,0.13012930593273087,0.00028585236032121895,0.13015695263150648,0.0008487703431685511
9,0.7,0.1,2,1,876,0.8,0.06354608083314192,0.000559474736089511,0.07454423546896938,0.0023986502761027123
10,0.7,0.01,4,1,448,0.9,0.07109982482366879,0.0005201084672130501,0.07330856252170662,0.0020745871382997676
11,0.7,0.1,1,1,618,0.7,0.0711409469347224,0.0005571186497316774,0.07335098738499164,0.002260322337394414
12,0.6,0.1,3,2,374,0.8,0.06294425723992184,0.0004982705297071055,0.07411738232730204,0.002303592610751541
13,0.6,0.1,4,4,938,0.7,0.03332672633260976,0.0006197581313727514,0.07750401575560903,0.002199809746172477
14,0.7,0.01,3,4,654,0.8,0.07173791193822676,0.000515193076738341,0.07312947950662459,0.0020890267412006407
15,0.6,0.1,5,2,917,1.0,0.01934379465288391,0.000365697967175941,0.07816348604795799,0.0022099109435787714
16,0.8,0.1,4,4,965,0.7,0.030601345559495296,0.0005424594844855215,0.07777598413523339,0.0022740731716231434
17,1.0,0.05,5,1,993,0.7,0.026846171742703023,0.00029402798052491857,0.07670552595873494,0.0022005196440013216
18,0.7,0.05,5,2,581,1.0,0.049818845684601626,0.0006544806066871437,0.07466614484796236,0.0024412924419708734
19,0.6,0.01,1,3,142,0.8,0.10398959862169539,0.0005819419683419529,0.10405526068888124,0.0010164055801028399
20,0.8,0.1,5,4,96,0.7,0.06473247992986472,0.0004365100244737326,0.0736704285643848,0.0021882223524723257
21,0.8,0.01,1,3,378,0.8,0.07646912341509057,0.0004894538830267863,0.0765572263893851,0.0017995344282193489
22,0.7,0.1,1,1,96,0.8,0.07324563583884895,0.0005175583964973751,0.07358114633829428,0.0020443739713140413
23,0.7,0.05,2,4,738,1.0,0.06916229809350455,0.0004878731167574475,0.07349119623024053,0.002341156036517961
