,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,subsample,rps_train,std_train,rps_test,std_test
0,1.0,0.05,5,3,657,1.0,0.11779790124289388,0.0005585177030904013,0.13888848755572358,0.0012996776778766998
1,0.7,0.1,4,3,961,0.9,0.10728094280338554,0.0004354077562374568,0.14085243914767778,0.0015242051780023178
2,0.6,0.01,2,1,100,0.9,0.16377766531586374,0.0003826139413032612,0.1638732981126656,0.001190351212405294
3,0.6,0.05,4,2,410,0.9,0.1288120597763643,0.0003210119658500567,0.13694184928706812,0.0015245974264821648
4,0.8,0.05,2,4,635,0.9,0.13347822867094403,0.00032492535403108515,0.13649235093530443,0.0015871264222436954
5,0.7,0.01,5,2,462,0.8,0.1327083817746916,0.0003113569353291296,0.13655925040482517,0.0015085974295434858
6,0.7,0.1,5,1,90,0.7,0.12970370070523574,0.0003122839752007481,0.13681181711272675,0.0015523256356147481
7,0.6,0.1,5,1,922,0.7,0.0846209428206507,0.00026222113893953873,0.143518119546916,0.0015953149337513634
8,0.8,0.05,5,1,318,0.7,0.12435627826884794,0.00040113604029188936,0.13732920699773923,0.0014780707894478642
9,0.9,0.05,1,2,727,1.0,0.13529406249386142,0.00038553729623195095,0.13640149280816669,0.0016441673702432364
10,0.8,0.01,3,3,336,0.9,0.13688591058398364,0.0003751093027433709,0.13772928926165204,0.0017379147962761365
11,0.8,0.05,4,1,190,0.7,0.13217499540566308,0.00029843864281026226,0.13648670922864234,0.001488506339826184
12,1.0,0.05,2,1,502,1.0,0.134039991276356,0.0003328363437787957,0.13640430388271835,0.0016341336113831159
13,1.0,0.1,5,3,805,1.0,0.09717714493315024,0.0008255577328880332,0.14243168697227251,0.0014176062117306828
14,0.9,0.01,4,4,614,0.8,0.13375879986789302,0.00028895341512139114,0.13638564681441182,0.001523934441604637
15,0.8,0.01,2,3,624,0.7,0.1362281107709183,0.00038077228978452405,0.13694683793746443,0.001705823630409372
16,0.6,0.01,4,2,504,0.8,0.13428827917955427,0.00030121905407479285,0.13651426189119367,0.0015301804934306888
17,1.0,0.1,4,2,149,0.8,0.12994965016889598,0.0002793844820764384,0.13688663455180886,0.0013822390932655968
18,0.7,0.01,3,1,825,0.9,0.1344309025942295,0.00031606672072966745,0.13634464049210474,0.001565343084178225
19,0.8,0.1,1,2,237,0.7,0.13551058260486973,0.00037886158101585444,0.13641716267936463,0.0016155246861106903
20,0.9,0.01,1,4,528,0.7,0.14019825708162378,0.0004326687851200376,0.14045603004635807,0.0017188212400533996
21,0.6,0.05,4,1,262,1.0,0.131823065366267,0.000337482581558839,0.13665450381441283,0.0014937190931605688
22,0.7,0.01,5,3,652,0.7,0.1316211222646913,0.0003162110800630844,0.13652358091194242,0.0014941366659944947
23,0.9,0.05,2,2,465,0.8,0.13393768004891074,0.00032424484481731046,0.1364149201432131,0.0015804991690162185
24,1.0,0.05,1,2,571,0.7,0.13534168483788547,0.0003853640767048612,0.13634716124163448,0.0015696695915594697
25,0.9,0.01,1,1,259,0.7,0.14777364370112597,0.00045465087220993104,0.14788413328444225,0.0015830021530150377
26,0.7,0.01,1,1,266,0.9,0.14758817352015421,0.0004377105034240963,0.14768961078265797,0.0014854747796860298
27,0.9,0.1,1,2,166,0.9,0.13596411897507238,0.0003825612143203841,0.13666360523972348,0.0016780778456436313
28,1.0,0.05,3,4,334,0.7,0.13258630705711658,0.00033095686669076894,0.13651802465851215,0.0015067470392604167
29,1.0,0.01,4,4,272,1.0,0.1366075900785913,0.00033665949250164624,0.1379902090610167,0.001748679329198803
30,1.0,0.05,2,2,393,0.8,0.13421233734143934,0.0003433054956270158,0.13631892459702058,0.001547458398908203
31,0.8,0.1,1,4,405,1.0,0.1352600562945852,0.0003847520380659292,0.13638886932144345,0.0015882855993423364
32,0.9,0.05,5,2,812,1.0,0.11402717741595354,0.000572862077937872,0.1392182456592671,0.0013071492814325872
33,0.7,0.05,1,1,987,1.0,0.13506791443517085,0.00036791661777577127,0.1364321113172542,0.0016529634757899375
34,0.9,0.05,4,2,801,0.8,0.12078044642463903,0.00029334250743119617,0.13819676946700005,0.0014579354814649938
35,0.8,0.01,3,2,885,0.7,0.13423758304176708,0.0003186828078823321,0.1363361394676237,0.0015687758747368386
36,0.8,0.1,2,1,392,1.0,0.13324108012834177,0.0003260533266213059,0.13659688007461898,0.001640194434042408
37,0.9,0.1,1,3,757,1.0,0.1349589918543483,0.0003945932915682736,0.136573037930412,0.0016593600695791195
38,1.0,0.01,3,2,983,0.7,0.13393513214860492,0.00031573049348590797,0.13633793940799513,0.0015447177525927452
39,0.7,0.01,2,3,760,0.9,0.1358207488999625,0.00035848930481802323,0.13667932848404252,0.0016650710250694942
40,0.9,0.1,2,3,256,0.7,0.1337756474342104,0.00033338181201484143,0.13647222251229937,0.001574740393286826
41,0.8,0.05,1,3,851,0.7,0.13508792866791014,0.0003884087890902578,0.13644688054270526,0.0015775956277269696
42,0.7,0.01,4,3,61,1.0,0.1767908309063909,0.00024661217900794313,0.1772749194193825,0.0009978789301720288
43,0.7,0.1,1,2,557,1.0,0.1350604224858078,0.00037541656302867614,0.1364771419772813,0.0016466191148090793
44,0.6,0.05,1,1,174,0.8,0.13754659098825894,0.00041894492763633643,0.13794018371549546,0.0016996705206637544
45,0.8,0.1,1,3,646,0.9,0.13490477676932816,0.00038734081273407005,0.13657080619872272,0.0016437682286490412
46,0.8,0.1,4,2,542,0.9,0.11738964052606655,0.00040883147028775906,0.13892055768727576,0.0013979312734489914
47,0.8,0.01,2,4,397,1.0,0.13810481562578086,0.00042599012060150025,0.13858276593160526,0.0017252424608449183
48,1.0,0.01,1,2,763,0.8,0.13808322212381632,0.00043183414942923057,0.13844772657224155,0.0017282661164473982
49,0.9,0.05,1,4,633,0.8,0.13529795943910386,0.00038318088705357025,0.13635771129134278,0.0015882967779834146
50,0.7,0.05,3,2,315,0.9,0.13302995468589024,0.00031345320201486913,0.13646785114256849,0.0015447230433582922
51,0.9,0.01,1,2,467,0.8,0.14117592746279004,0.0004346348406122907,0.14141235444970424,0.0017100080277052195
52,1.0,0.1,3,4,478,1.0,0.12824435335434692,0.00035136519197674984,0.13768487851669226,0.0014862806514491463
53,0.7,0.01,5,3,507,0.8,0.13252861931526663,0.0003127157812177483,0.13652993219255685,0.0015075122300103232
54,0.7,0.01,3,3,163,0.8,0.1456659456979263,0.00042034983442786023,0.14617728943257188,0.0015201569534342776
55,0.7,0.01,5,3,552,0.8,0.1322604253670349,0.00031418556251730094,0.1365188811482438,0.0014966274148383158
56,0.9,0.1,2,1,561,0.9,0.13181195693640904,0.0003122739217701389,0.13692918128717452,0.0016179035465905308
57,0.7,0.1,1,3,147,0.7,0.1361177004745413,0.0003807933918780848,0.13675180562640812,0.0016771861008635632
58,0.7,0.05,1,3,249,0.8,0.13649165737662577,0.0004006079826483527,0.1370420719944649,0.0016957653307320985
59,1.0,0.05,5,2,816,0.9,0.10899953234333519,0.00044061194426962233,0.13930707602949624,0.0015145288255217872
60,0.9,0.05,4,1,714,0.7,0.12160320896333136,0.00032384014204176983,0.1380266425609188,0.0015198630930753426
61,0.6,0.1,1,2,311,0.7,0.13532559545268513,0.00037679026105705965,0.13640435001543305,0.001607059699019277
62,0.6,0.05,5,3,494,0.7,0.12049686342820409,0.0002903892748038671,0.13788680528344166,0.001532933258365901
63,0.8,0.1,2,2,512,1.0,0.1325207002784544,0.00035617992223765607,0.13679448075627043,0.0016161488295458502
64,0.6,0.1,1,3,123,0.7,0.1364904458601541,0.00038826881788026865,0.13703278590806411,0.0017039119766791963
65,0.8,0.1,3,3,82,0.7,0.1344576221530121,0.0003377595923169774,0.1363176230013118,0.0015703744167839852
66,1.0,0.1,4,2,107,0.7,0.13158979895860634,0.0002670168613232299,0.1366646497044884,0.0014213721220492758
67,1.0,0.05,3,3,851,0.9,0.1280305397134894,0.00029962700381792537,0.13744010218607355,0.0015609745309016257
68,0.7,0.01,2,2,249,0.7,0.14198603664768936,0.0004538152845317449,0.14223185487904477,0.001634366285249898
69,0.8,0.1,4,3,508,0.7,0.11807765058011326,0.0003915433261902208,0.13910822923805113,0.0015637634052370624
70,1.0,0.1,1,1,730,0.7,0.13460008687681035,0.0003609982199195786,0.13659791219263215,0.001641800883667467
71,0.7,0.01,2,1,679,1.0,0.13611693764779537,0.00036503910484408475,0.13688839342443468,0.0016684382648632322
72,1.0,0.01,4,4,693,0.9,0.13340861670884432,0.0002912631717023318,0.13643590104051503,0.0015301183197290443
73,0.7,0.1,5,4,473,1.0,0.11296477730380812,0.0005398835375048669,0.13943205660803243,0.0013992228352519233
74,0.8,0.1,2,3,62,0.8,0.13624719044332126,0.00037852894375449647,0.13698249785405167,0.0017302998038969594
