,n_neighbors,rps_train,std_train,rps_test,std_test
0,129,0.14836520581429907,0.00031736099357264884,0.1507116744786972,0.0010714196891007184
1,246,0.1590127559199036,0.0003577238169785697,0.16038064086357326,0.0009580778202436271
2,364,0.16564469289712697,0.0003909004772842315,0.16665990595942518,0.0008450736098679814
3,422,0.16819452784960354,0.0003827674347133741,0.16909426436400798,0.0008384468957005198
4,63,0.13685211955854942,0.0003158347968210306,0.14135410997732428,0.0011869650354883582
5,395,0.16704444956579853,0.00038737941070705407,0.16798860999839768,0.0008352954106098806
6,330,0.1639789451243361,0.0003714100332632336,0.16507029327364553,0.0008674432035852293
7,275,0.16087609963090518,0.0003918652252520809,0.16213334016528924,0.0009676191222513163
8,71,0.1386706827033787,0.00033845787764421546,0.1428162814917675,0.0012017016279671712
9,150,0.15079559855807267,0.00035344689242807143,0.1528476255555556,0.0010394810118740723
10,118,0.14694407234775558,0.00030158883007221104,0.14944995780666476,0.0010640874982053362
11,410,0.16769709787065262,0.0003804562740734919,0.16861199248958952,0.0008269210797184941
12,41,0.13013339250956416,0.0003265053602016847,0.13673955978584174,0.0012184665146658996
13,432,0.16859857426313293,0.0003779570288644064,0.1694778550722308,0.0008351327861878257
14,228,0.15775588245735933,0.00037229155433331473,0.1592330584891505,0.0009544321646203834
15,216,0.1568331803703135,0.00036285692939939,0.15833746945730454,0.00101687329861002
16,483,0.17053449264442264,0.00040029579503192685,0.17132928234936065,0.0008606509501304698
17,133,0.14884654460191907,0.000323254492447456,0.15114781502628752,0.0010627653871584917
18,149,0.15069371804131296,0.0003544049877786409,0.15275051968379802,0.0010449566034593173
19,136,0.14920744649326018,0.0003389570526846649,0.15144381758217995,0.0010496730246589742
20,85,0.14153511469558708,0.0003166066093159958,0.14494688235294118,0.0011285726469935254
21,171,0.15295033555839266,0.00035054102189864967,0.15480786908792452,0.0010118070050669818
22,262,0.16006320262117643,0.0003773303036757789,0.16139025206136007,0.0009524979029771024
23,286,0.161528853007576,0.0003930701707954774,0.16278095597584233,0.0009180043142637505
24,160,0.15185392860070418,0.0003543903607106573,0.1538270546875,0.0010274054672164811
25,288,0.1616555414744522,0.00039063678926121707,0.16287975983796296,0.0009179802403060925
26,59,0.13581800742988906,0.00030416825239537625,0.14067300344728526,0.0011218631771062603
27,363,0.1656022272447506,0.0003896556949123882,0.16661490857105996,0.0008477948787489255
28,73,0.13912243893836354,0.00033865788845531325,0.14313986442109214,0.0012030465236834852
29,269,0.1605058525820619,0.00038089661197250753,0.16180975162725778,0.0009596011964494052
30,408,0.1676120581520481,0.00038292358305749147,0.16851053456002502,0.0008324778719092308
31,338,0.16439232186772618,0.0003756920456034304,0.16545604068922656,0.000847078847924738
32,242,0.15873490150249722,0.00036791263508472545,0.1601446129448125,0.0009585372019304029
