,n_neighbors,rps_train,std_train,rps_test,std_test
0,95,0.17130119818068662,0.0004109488584835422,0.1749464030470914,0.0016088877792162356
1,65,0.1673529820138197,0.00042723628758478633,0.17263750887573964,0.0018248508496079205
2,496,0.1880664922693669,0.0004400272222637182,0.188904643295558,0.001397112510798647
3,130,0.17458684913305503,0.00042359895645883495,0.17726800665680473,0.0016102711394318158
4,240,0.18062505826696587,0.0004538967172710002,0.18214911566840278,0.0014916364130298108
5,40,0.16198980325563617,0.0004615392386742754,0.17038748437499998,0.0018119902100510756
6,436,0.18673548597635736,0.000445252297587008,0.18768617132922313,0.0014036840336672793
7,350,0.1844623271684366,0.0004591761601619552,0.18558235581632654,0.0014845496436266294
8,332,0.18391977924128086,0.0004641086649217013,0.18506871529793872,0.0015391446232850667
9,373,0.18511965896161364,0.0004595874078573436,0.18618904281278528,0.0014550372746682757
10,79,0.16938975366534026,0.00041120512500501235,0.17375426814613043,0.0017000729623350558
11,355,0.18461446793161868,0.00046087795181755375,0.18571648016266612,0.0014844641594870633
12,344,0.18428310091716488,0.00046602494000627973,0.18541025797305974,0.0015037228650423321
13,456,0.18720412050404928,0.0004383794354222523,0.1881139579005079,0.001403053643461463
14,139,0.17525604340575257,0.0004425776864827194,0.17777070350913513,0.0015912775760308388
15,273,0.18191635238010656,0.0004387689225120126,0.18331591142374107,0.0014662400607738798
16,353,0.18455448127831015,0.0004618715485122324,0.18566830576041857,0.0014861465339619814
17,26,0.15690685268577892,0.0004398624896194796,0.16994031065088758,0.0019497101127149148
18,421,0.18637894493312707,0.0004404215568061802,0.1873565221929463,0.001393710132099029
19,132,0.1747353811626172,0.0004352689640361919,0.1773808999081726,0.0015937876581003285
20,189,0.17821221607992282,0.0004427641963905398,0.18015330897791215,0.0014590269602896434
21,21,0.1543078171827868,0.0005232088097952331,0.17025912698412698,0.0021215912195751948
22,24,0.15596017515510263,0.0004518669840998375,0.17000911458333334,0.0020331338955105627
23,81,0.1696661024126823,0.00041557657976027594,0.17395029530559367,0.0016654233111027224
24,406,0.18600953675248683,0.00044739796194143757,0.18700916820354777,0.001409130466576372
25,177,0.17757481517895163,0.0004312476223354385,0.1796151397267707,0.0014830178271448946
26,94,0.17118972939042038,0.0004029294939536694,0.17486825345178816,0.001623061590031083
27,17,0.1513249935920128,0.0005310262591813477,0.17094891868512108,0.0021369615723344075
28,77,0.16913308582520292,0.00042608313835471615,0.17358754427390793,0.0017005821231480618
29,313,0.18330115516262407,0.00044843869673779485,0.18455293166716,0.0015227320550462032
30,253,0.18114249662780352,0.0004494379341075049,0.18261753190957525,0.0014800420954889162
31,270,0.1818007943815797,0.0004371207441238787,0.183216341563786,0.001475739299716423
32,331,0.18388982976645446,0.00046825465676004466,0.18503912523616978,0.001531990025344468
33,420,0.1863579242664172,0.0004403353527174782,0.18733169253117915,0.0014006813924503396
34,412,0.1861580036580753,0.00044676835077262715,0.18714678294961826,0.0014001718639637592
35,446,0.18697149398474366,0.00044434399897257283,0.1878973645910837,0.0013986461201958998
36,236,0.18046889477748151,0.0004501838134843627,0.18201322716173512,0.00150937889106646
37,62,0.16684756645941076,0.00043877635501378236,0.17240104708636836,0.001825697325670974
38,491,0.18796569531209278,0.00044824460040540875,0.1888121166226289,0.0014032717291139743
39,175,0.17747043919634098,0.00042413893114608115,0.17953010775510203,0.0014778662759880382
40,206,0.1791064447257651,0.00043581736686220724,0.18087205998444716,0.001482487100789
41,127,0.1743474286492743,0.0004219239269992262,0.1770955251410503,0.0016007763425592485
42,480,0.18774318985474348,0.00043789412587656295,0.18858965326605903,0.0013912239006754743
43,151,0.17605433492436182,0.0004523094631090812,0.1783265591421429,0.0015608367857313553
44,204,0.17900641063081704,0.00044028914093339116,0.18077751736111114,0.001491775722874719
45,146,0.1757203314431009,0.0004414576099340783,0.17806397013980108,0.0015523536419195386
46,180,0.1777339713719054,0.0004346230878302807,0.1797611975308642,0.0014609574876613856
47,15,0.14931011779577244,0.0005455619089718674,0.17152272222222223,0.0019878072116278093
48,410,0.1861053552478858,0.00044680255831152044,0.18709587537180247,0.0014031065549545722
49,260,0.18141960849426908,0.0004399917376684591,0.1828641817677515,0.0014674913718159541
50,51,0.16474090438645334,0.0004254360176943344,0.1714455017301038,0.0017022410842391239
51,314,0.18333340572304066,0.00044880676990361926,0.18459078068582904,0.0015270248462748474
