,val_loss,val_acc,val_rps_loss,loss,acc,rps_loss
0,0.9527233383655548,0.583,0.18860955914855004,0.9009933719038963,0.5875625,0.17573222654312848
1,1.0660468745231628,0.559,0.20818825045228004,0.7144171965420246,0.68340625,0.12584270896390082
2,0.6791819758415222,0.68175,0.11790083572268487,0.6486428422629833,0.71496875,0.11107709841057659
3,0.6456171170473098,0.727625,0.11043061788380146,0.6211431928873062,0.73403125,0.1051548201739788
4,0.6066158320903778,0.733375,0.10227037002146244,0.6083851918578148,0.738625,0.10281536829844116
5,0.5926885135173797,0.743,0.09939969284832477,0.5982000923603773,0.74903125,0.10058039486594499
6,0.630713937163353,0.713,0.10848775489628315,0.5908683937191963,0.752875,0.09890634333342314
7,0.8304339154958725,0.627375,0.14920630860328674,0.5822667368352413,0.75703125,0.0972701276242733
8,0.6476407037377357,0.718125,0.11090035705268383,0.5741436530202627,0.7635,0.0955629275329411
9,0.688738879442215,0.705,0.11849360679090024,0.5727659072875977,0.76459375,0.09552837157994509
10,0.5668557854294777,0.755875,0.09341888920962811,0.5658752875328064,0.76525,0.09419199067726731
11,0.5638870244026184,0.774875,0.09297698672115803,0.5614859586954117,0.77184375,0.09308901496231556
12,0.6998142751455307,0.68825,0.12175421760976314,0.5574551162421704,0.77321875,0.09219433911144734
13,0.5564145457148552,0.781125,0.09127786707133055,0.5519320111721754,0.77625,0.09130376880429684
14,0.5913593944907188,0.77175,0.09765384885668754,0.5503859453201294,0.77928125,0.09090068870410323
15,0.6020291240215302,0.751875,0.0999317638501525,0.5450336162745952,0.779625,0.0899620175100863
16,0.5856118725538254,0.76725,0.09639102137833834,0.5413321743309498,0.78296875,0.08920987002924084
17,0.5781888638734818,0.775,0.09499092149734498,0.538154454678297,0.7835625,0.08876271691918373
18,0.5676430569887161,0.767125,0.09366521428525448,0.5371868804991246,0.78525,0.0884915214329958
