,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,subsample,rps_train,std_train,rps_test,std_test
0,0.8,0.1,4,1,669,0.9,0.2012512591619669,0.000283182658580723,0.2042089591890183,0.0017249617625143142
1,0.6,0.01,5,1,6,0.8,0.23583461364613897,0.00012517604328128912,0.23583928249606964,0.0001835229613727507
2,0.6,0.1,2,3,490,0.7,0.2024008359376837,0.00033654034762963756,0.20338380468092185,0.0016970780198620524
3,1.0,0.01,3,2,691,0.7,0.20234592415954253,0.0003224985042528686,0.2032843243483487,0.0015264662714423722
4,0.7,0.1,5,1,921,1.0,0.20133672436336436,0.000296884483044325,0.20409852121214567,0.0017465877767370089
5,0.9,0.1,4,4,615,0.8,0.2015109478258689,0.0002929774280454987,0.2040255858990873,0.0016422987754487045
6,0.6,0.1,1,4,842,0.9,0.20263271940877692,0.0003568572238568638,0.20329339775450533,0.0016272927465383405
7,0.7,0.1,2,3,688,0.8,0.20205603924458626,0.00030980140778705386,0.20347262885363931,0.001612172321049997
8,1.0,0.05,5,4,340,0.8,0.2015716547093201,0.00029135151312645216,0.20394096840357775,0.001607095706583958
9,0.6,0.1,3,1,642,0.8,0.20216260091569277,0.00032117663133596886,0.20359860269356586,0.0018316365557124428
10,0.9,0.05,3,3,772,0.7,0.20187808898180665,0.0003065309077595652,0.20357534326090032,0.0016038061057259089
11,1.0,0.1,4,2,118,0.7,0.2018489941704294,0.0002925686601546447,0.20362303890645184,0.0016298268712317927
12,0.7,0.1,3,1,131,1.0,0.20218914656658882,0.0003000148860930179,0.2033674179401943,0.001625106661808729
13,0.7,0.05,4,4,574,1.0,0.20192055503688588,0.000318295978503438,0.20357677043976777,0.001592124114562247
14,0.7,0.05,4,3,322,1.0,0.20196671623129556,0.00031189126060421747,0.203512342525856,0.0016199006042088787
15,0.8,0.1,3,2,350,0.7,0.2018726567753526,0.00030381819635827027,0.20356021837849234,0.0016357972805197338
16,0.6,0.05,3,1,624,0.8,0.20227847742757396,0.0003224144833418958,0.20345693475507862,0.0018024802041703527
17,1.0,0.01,5,2,759,0.9,0.20175120348037273,0.000301463694129683,0.20361239356858463,0.0016127039608506452
18,0.8,0.1,4,4,113,0.9,0.2020388627386009,0.00031046777260362765,0.20347298959691462,0.0015548537081290857
19,0.7,0.01,4,3,112,0.7,0.2099746140060071,0.0003026843731710945,0.21032632681024685,0.0008653085047639716
20,0.9,0.05,3,4,509,0.8,0.20202632288553538,0.0003070175121249534,0.20347664474004076,0.001586067861761915
21,0.9,0.1,4,3,88,0.8,0.20209950480567676,0.0003095355883764749,0.20339244365105513,0.0015856468265269767
22,0.7,0.05,4,1,874,0.8,0.20138853107234453,0.00028838533566344143,0.2040044065688159,0.0017307967897985147
23,1.0,0.05,2,2,509,1.0,0.20225660194316278,0.00032114433621484767,0.20335874860283765,0.001647123129637259
24,0.9,0.05,4,2,860,0.7,0.20149981018012073,0.0002913362688845064,0.2039326892586209,0.0016562781717917704
25,0.8,0.01,5,3,764,0.7,0.20191243343982762,0.0003094525925308775,0.20352564236024934,0.0015759644058854479
26,0.9,0.01,2,3,336,0.7,0.2042248239199303,0.0003259047026491375,0.2045424190832062,0.001260999397727988
