,val_loss,val_acc,val_rps_loss,loss,acc,rps_loss
0,0.9404594945907593,0.5735000009536744,0.1889984986782074,1.0098286222351922,0.51225,0.20548931990729438
1,0.9050731930732727,0.5759999990463257,0.18072765350341796,0.9204073639975654,0.5746388889418708,0.178761905113856
2,0.8526256909370422,0.61425,0.16448717510700225,0.8419337890413072,0.6180277777777777,0.1569540774292416
3,0.823049674987793,0.6079999995231629,0.15670261168479918,0.7915783707300822,0.6429722222752041,0.14422007050779131
4,0.7389278526306152,0.6600000009536743,0.1330840545296669,0.7549314948717754,0.6557777778837416,0.13593200016021728
5,0.748515170097351,0.6589999995231628,0.13590427196025848,0.7358122277259826,0.665111111164093,0.13144581092728508
6,0.7220601959228515,0.6762499990463257,0.12971120178699494,0.7234659315745036,0.673138888835907,0.1288466392159462
7,0.7036040153503418,0.6862499995231628,0.12543164449930191,0.7108278405931261,0.6804166666666667,0.12605095099078284
8,0.7147774801254273,0.6862499990463257,0.1272637677192688,0.7055406356387668,0.6826944444444445,0.12518737614154815
9,0.7709313898086548,0.6464999995231628,0.14137275862693788,0.6947064583566454,0.6866944444974263,0.12267117372486326
10,0.7004215698242188,0.6830000004768372,0.12480345684289933,0.6889930729336209,0.6913611110581293,0.12144934999280506
11,0.7005866651535034,0.6870000004768372,0.12487069618701935,0.6874994939168294,0.6906944445504083,0.12141835061709086
12,0.6939718022346496,0.6990000004768372,0.12295498836040497,0.6839043287171258,0.6967499999470181,0.12042398526271185
13,0.7059375810623169,0.69625,0.1254277964234352,0.67714325899548,0.7019722221162584,0.1189012432164616
14,0.7062233462333679,0.6932499990463257,0.12515719044208526,0.670847170829773,0.7008611110051473,0.11769558270110024
15,0.6880329160690307,0.7000000004768372,0.12167398172616958,0.6695424376063877,0.703888888835907,0.11737984223498238
16,0.7401078953742981,0.66,0.13481938290596007,0.6710969088872274,0.705,0.11785524485508601
17,0.905275336265564,0.5964999990463257,0.1702165194749832,0.663861856619517,0.7077777778837416,0.11616294649574492
18,0.6868197946548462,0.6959999995231628,0.12125129806995393,0.6597317786216735,0.711138888835907,0.11529518844021691
19,0.8111750254631043,0.6347500009536743,0.1501704601049423,0.6571387768851387,0.7129166666666666,0.11482484604252709
20,0.6958776822090149,0.69475,0.12315398013591766,0.6559575353198581,0.7118333332803515,0.11456602727042305
21,0.7055558824539184,0.6867499990463257,0.12573403352499007,0.6511440538830228,0.717111111164093,0.11359766231642829
22,0.7582251262664795,0.6639999995231628,0.13617161095142363,0.6514761660893759,0.7147777777247959,0.113576929503017
23,0.7649449129104614,0.6472500004768371,0.13850564229488374,0.6525992594295078,0.7145277778837416,0.11402122432655758
