,val_loss,val_acc,val_rps_loss,loss,acc,rps_loss
0,1.0789032015800477,0.457625,0.2304089372754097,1.264886075794697,0.418,0.2665348105728626
1,1.0423665080070497,0.473875,0.21965041667222976,1.2131137504577636,0.43865625,0.2550787404179573
2,1.0274606363773346,0.495625,0.21502746897935868,1.1769444216489793,0.4463125,0.24835806630551815
3,1.0176200375556945,0.506125,0.2122651309967041,1.1504353358149528,0.455375,0.24333757868409156
4,1.010649117231369,0.5125,0.21033099269866942,1.132152833044529,0.45946875,0.24026049913465977
5,1.0061510004997254,0.514,0.2089758660197258,1.118930541396141,0.46121875,0.23783212123811245
6,1.0028711585998535,0.51375,0.20801864629983902,1.104547609448433,0.46546875,0.23486761650443078
7,1.000207309961319,0.515,0.20715148890018464,1.0896663820147514,0.47525,0.23147215424478054
8,0.9980111498832702,0.515125,0.20644722944498062,1.0814068483710289,0.475625,0.2299121526926756
9,0.9961400783061981,0.517125,0.20580652290582657,1.0707163554430008,0.48234375,0.22721698209643365
10,0.9949689874649048,0.51625,0.20543001222610474,1.0644233789443969,0.4866875,0.2253646528571844
11,0.993707427740097,0.517625,0.20498450517654418,1.052236579656601,0.4905625,0.2224344472438097
12,0.9920449736118316,0.52,0.20438958823680878,1.04881829559803,0.49503125,0.22156813356280328
13,0.9911145260334014,0.521,0.2040536037683487,1.0449476662874222,0.49403125,0.22069604390859604
14,0.989646124124527,0.5225,0.2035432876944542,1.0389664964675904,0.4985,0.21880765654146672
15,0.9883777341842651,0.52325,0.2031060556769371,1.036352160692215,0.501125,0.21801117986440657
16,0.987216460943222,0.524375,0.2026909613609314,1.0253277744054794,0.50984375,0.21459195710718632
17,0.985548275232315,0.5255,0.2021077698469162,1.02565651679039,0.5034375,0.21490274578332902
18,0.9842763178348541,0.526875,0.20165036708116532,1.0197013956308365,0.5103125,0.2132281914204359
19,0.9827018880844116,0.528125,0.201123390853405,1.014919755756855,0.510625,0.21197494131326675
20,0.9821905133724212,0.52825,0.2009263041615486,1.0096876165270805,0.51596875,0.2101755936741829
21,0.9805875859260559,0.529375,0.20040300989151,1.009889247596264,0.5135625,0.2105757677257061
22,0.9790392949581146,0.530375,0.1998863481283188,1.0053105057477951,0.51846875,0.20889953255653382
23,0.977655118227005,0.532375,0.1994162700176239,1.002622961640358,0.518875,0.20814962731301784
24,0.9761737921237945,0.534,0.1989107393026352,0.9963214545249939,0.52225,0.20618469509482384
25,0.9749514191150666,0.53575,0.19854201412200928,0.9937293480038643,0.52409375,0.20548722580075263
26,0.9735895261764527,0.5375,0.19807366967201234,0.9910584024786949,0.52815625,0.20460777314007284
27,0.9723971672058106,0.536625,0.19767187601327896,0.987616753578186,0.52803125,0.20352615420520306
28,0.9708376729488373,0.541125,0.1971674437522888,0.987424414396286,0.52796875,0.2033673092573881
