,colsample_bytree,learning_rate,max_depth,min_child_weight,n_estimators,subsample,rps_train,std_train,rps_test,std_test
0,0.9,0.05,5,2,323,1.0,0.1537729646872776,0.0005739236664555957,0.15557074032911555,0.0025744730989361035
1,0.9,0.1,5,3,865,0.7,0.15314073000619888,0.0005565149048321464,0.15622394243622556,0.0025810348864241236
2,0.9,0.05,3,2,341,0.9,0.1542361797375324,0.0005607681359298579,0.1554671965362539,0.0025584572037364085
3,0.6,0.01,5,3,330,0.9,0.1580593414967702,0.0006375202850490853,0.1584723008771933,0.0024588508044573482
4,0.7,0.01,2,2,471,1.0,0.15600147548622398,0.0006109974068626434,0.1563663331429298,0.002525410565341992
5,0.9,0.05,5,4,442,0.9,0.15362990018725903,0.0005602425846683757,0.15579212053693195,0.0026080099228788936
6,1.0,0.05,5,4,237,0.8,0.15374594345124584,0.000564770403026788,0.15569639536268737,0.0025714100842115567
7,0.9,0.05,4,3,954,0.7,0.15361054832417773,0.0005655376319032636,0.15582358532054427,0.0026291046022225988
8,0.7,0.01,4,1,83,0.9,0.1782138546132587,0.00048060185841692764,0.17852943921661033,0.001584526214499454
9,1.0,0.1,5,2,61,0.9,0.15394875764469743,0.0005524443331610205,0.1554642452638007,0.002494681506010169
10,0.7,0.01,2,2,695,1.0,0.15518628761197312,0.0005984645495324848,0.1556261990467876,0.0025270206332913795
11,0.9,0.05,1,2,425,0.8,0.15506771166890831,0.0006218341895568473,0.1554438714103303,0.0025426565008413965
12,1.0,0.05,5,3,503,0.8,0.15334401863121153,0.000559610670998746,0.15597830919306574,0.002609910087869596
13,0.9,0.1,4,3,143,1.0,0.15411515412023052,0.0005773028805639625,0.15548550266974456,0.0025656693650272055
14,0.7,0.01,4,1,564,0.8,0.15438173099622102,0.000555006448067329,0.15540303171285988,0.002502942584051167
15,0.6,0.05,3,2,202,0.9,0.15493183665635588,0.0006148199045130192,0.15554475300102036,0.0026224439680583842
16,1.0,0.1,3,4,701,1.0,0.1539846091804422,0.0005672257457963786,0.1556412493617765,0.0025865393953069605
17,0.6,0.05,3,2,876,0.9,0.15463094974507963,0.0006029824603045044,0.15566452542136233,0.0026953856257832596
18,0.6,0.01,5,2,980,0.8,0.15477191880992516,0.0006089537172436852,0.15562212128052677,0.002696786359800758
19,0.9,0.05,5,4,82,1.0,0.1545535168820574,0.0005708630646740171,0.15556579552640332,0.002488702941924965
20,0.8,0.1,4,4,501,0.7,0.15366743845044395,0.000559524912949143,0.15583290983460352,0.002608052633750823
21,1.0,0.05,4,4,879,0.7,0.15355122767532609,0.0005634164194608564,0.155898673343274,0.0026176443215147156
22,0.9,0.05,3,3,255,0.9,0.1543656397711169,0.0005690104283291665,0.15542315119705022,0.0025535372643415775
23,0.6,0.1,1,1,110,0.7,0.15585271951418952,0.0007215428876605707,0.15605094096075361,0.0024645867100504186
24,0.8,0.1,1,1,741,0.8,0.15477924539376825,0.0006092022200856508,0.15549273638206332,0.002615714065649436
25,0.8,0.1,4,2,455,0.9,0.1534922415726903,0.0005497519080888471,0.1558469444739877,0.002595904787204502
26,0.8,0.1,5,1,191,0.9,0.15345011761174282,0.0005670599753458561,0.15570736235846735,0.0025579777536895803
27,0.8,0.05,1,1,900,1.0,0.1548497796535037,0.0006027715893262611,0.15546329833380096,0.0025826386967339214
28,0.6,0.01,1,2,800,0.8,0.15661040805379,0.0006395019766626163,0.1568179347715959,0.002477964285362387
29,0.7,0.05,4,3,996,1.0,0.1539033629376242,0.0005707613490809805,0.15562072959228893,0.0025931609254188515
30,0.9,0.01,4,4,700,0.7,0.1544071597884305,0.000572449485199634,0.15541181688781944,0.00254234437344851
