,n_neighbors,rps_train,std_train,rps_test,std_test
0,300,0.16795268761206278,0.00042680635832698555,0.16915816749999998,0.0011152623694833626
1,186,0.16085689070838288,0.00041961305085827814,0.16268184869638108,0.0012704507233740475
2,6,0.1051208371914188,0.0005735862551256644,0.14846597222222221,0.0032512564251251396
3,312,0.16854217188104637,0.00042770641341209473,0.1696987441444773,0.0011023688282306983
4,224,0.16355547513655988,0.0004610012803468553,0.16511757438815372,0.0011820002675749946
5,31,0.13455465748563472,0.00040672478570055997,0.14418319458896983,0.0018640980818961626
6,4,0.0936904301939623,0.0005866386037360746,0.15791953125,0.0025526698340806054
7,127,0.15526732127921453,0.00044546423096740857,0.15785310853121706,0.0013022631313540861
8,156,0.15825446875044463,0.00043366793556901716,0.16042194228714662,0.0013168702800978895
9,257,0.16561107573014694,0.0004412438117115413,0.16700556140138384,0.0011784240920952468
10,447,0.1739442807163712,0.0004286583765410272,0.174818751470154,0.0009944227554195384
11,133,0.15594618312494218,0.0004312475246418228,0.15845769192718634,0.00132399412186221
12,34,0.13596396255264404,0.00043910934636704813,0.14485202205882353,0.0017311066919972412
13,185,0.16077537947130058,0.0004203868142837436,0.1626145003652301,0.0012802035547080683
14,381,0.17156271193462605,0.0004310992573276207,0.17254808032116065,0.0011003992837890619
15,282,0.16702196869490987,0.0004187942392845063,0.16826860397490068,0.0011201877710025744
16,24,0.1306197521671365,0.0004427406318072224,0.14277337239583335,0.001958676741917827
17,356,0.17054114527634243,0.00041737249510145614,0.17154079622206792,0.0010950820642246085
18,430,0.17337113510934152,0.000430432021265849,0.174251248174689,0.0010443397740158612
19,407,0.17255098995261856,0.00042817376027140487,0.17348037688123683,0.0010799442978957588
20,135,0.15618087011549495,0.00043514200421550627,0.15863407613168723,0.0013286242595996736
21,141,0.15681632714651014,0.000446465968237617,0.15917387832603994,0.0013227818320065987
22,427,0.17326251462982223,0.00042545585517996936,0.17415858098547132,0.001048457609045431
23,144,0.15710500846745037,0.0004557667546357785,0.1594532425491898,0.0013309251653923087
24,269,0.16628913374299387,0.0004200247846098721,0.1676344222025677,0.001151582982035952
25,313,0.16858997983683569,0.000424971234243777,0.1697387114801621,0.0010953513104417759
26,57,0.14363585060509548,0.00041285246216928826,0.14898837334564483,0.0015430728078295736
27,453,0.17414715957352542,0.00042334081744418035,0.1750032743446925,0.0010102745440585235
28,123,0.1548053728105629,0.00044831107989763767,0.15742964918368696,0.0012986495903497188
29,231,0.16402457173091287,0.00045492426492345806,0.1655126133786848,0.0011929419178916558
30,108,0.15288733879759514,0.0004361233533415711,0.1558673557527435,0.0012864402603178042
