,goals,corners,on_target,off_target,attacks,dangerous_attacks,yellow_cards,red_cards,possession
20,0.5287547256272196,0.4537556802993852,0.5024821476305037,0.4549585672280139,0.4569060984457937,0.48235765838011224,0.32691793638064687,0.30436857982968646,0.4632451216252339
21,0.5317905831137587,0.4544621377019132,0.5049070149310727,0.4552449688776874,0.4568106312292359,0.4827395272463436,0.3283881315156375,0.30452132737617904,0.4629587199755604
22,0.5349219078168557,0.4548631000114561,0.5074846297781342,0.4554740901974262,0.4562187344865773,0.4827777141329667,0.33004926108374383,0.3046358880360484,0.46297781341887195
23,0.5384923817161187,0.45528315576431055,0.5092030396761752,0.45459579180509413,0.4573452476419598,0.48195669607056935,0.33151945621873447,0.3048077290258525,0.4623286363462787
24,0.5417764539657082,0.4561614541566426,0.5115324397601864,0.45459579180509413,0.4567915377859243,0.4820139764005041,0.3328941841371673,0.3050177569022798,0.4619085805934242
25,0.5452323672051018,0.4550158475579486,0.5131553824416696,0.4550349410012602,0.4570970328789094,0.482987742009394,0.3346889678084546,0.30536143888188794,0.46164127238706226
26,0.5479054492687211,0.4559323328369038,0.5164394546912591,0.4555886508572956,0.4563523885897583,0.4831977698858212,0.3369229006759079,0.30553327987169204,0.46257685110932906
27,0.5512468018482453,0.45602780005346166,0.5186161072287776,0.4553022492076221,0.4563523885897583,0.4830259288960171,0.33860312368732576,0.30583877496467715,0.4624431970061481
28,0.5541108183449803,0.4560087066101501,0.5191125367548783,0.45471035246496355,0.4557795852904113,0.4830832092259518,0.33999694504907013,0.30606789628441594,0.4609539084278459
29,0.5572612364913888,0.4561041738267079,0.5207545728796731,0.4542902967121091,0.4557604918470997,0.48317867644250967,0.3409516172146485,0.30644976515064726,0.46125940352083095
30,0.560163439874747,0.4561614541566426,0.5231794401802421,0.45453851147515945,0.45453851147515945,0.4833314239890022,0.342956428762363,0.30681254057356705,0.4609539084278459
31,0.5630465498147936,0.45684881811585903,0.524726009088479,0.45440485737197844,0.45555046397067245,0.48415244205139957,0.34436934356741894,0.3070989422232405,0.462137701913163
32,0.5666170237140566,0.4567533508993012,0.525566120594188,0.45476763279489824,0.45516859510444113,0.48329323710237904,0.3459731928055906,0.30732806354297937,0.4619276740367358
33,0.5694619467674801,0.45667697712605493,0.5271699698323595,0.45528315576431055,0.4550731278878833,0.4833505174323137,0.34776797647687785,0.307652652079276,0.46148852484056974
34,0.5727460190170696,0.45614236071333103,0.5291175010501393,0.45566502463054187,0.4555886508572956,0.48254859281322793,0.34950547981823044,0.3078626799557032,0.4607629739947302
35,0.5762783060297094,0.4562187344865773,0.5308550043914919,0.4557986787337228,0.4549012868980792,0.4833314239890022,0.3512811700462061,0.308091801275442,0.4607247871081071
36,0.5794096307328064,0.45642876236300456,0.5328216290525833,0.4560468934967732,0.45493947378470234,0.4827395272463436,0.3528659258410662,0.3084354832550502,0.4619658609233589
37,0.5821018062397373,0.45612326727001945,0.5344254782907549,0.45646694924962766,0.45413754916561655,0.48231947149348914,0.3538015045633329,0.3088937258945278,0.46112574941765
38,0.5853095047160805,0.455836865620346,0.5362775422919769,0.45648604269293924,0.45453851147515945,0.48023828617252834,0.3551380455951426,0.309237407874136,0.4613548707373888
39,0.587887119563142,0.45608508038339635,0.5377668308702791,0.45686791155917056,0.45222820483445986,0.48037194027570934,0.35657005384351015,0.3096001832970558,0.45994195593233284
40,0.5909038836063696,0.4556459311872303,0.5397525489746821,0.45667697712605493,0.4533165311032192,0.48000916485278955,0.35811662275174705,0.30986749150341775,0.4599992362622675
41,0.5939970214228434,0.4558750525069691,0.5419482949555122,0.4562187344865773,0.4520181769580326,0.4794554549967541,0.35928132279375263,0.3103639210295185,0.45914003131324704
42,0.5974147477756139,0.45549318364073776,0.542444724481613,0.45614236071333103,0.45171268186504754,0.4781571008515676,0.3609042654752358,0.3106885095658151,0.4584717607973422
43,0.6002023904991026,0.45591323939359224,0.5439531065032268,0.4562187344865773,0.4512162523389468,0.478004353305075,0.3614961622178944,0.3111085653186696,0.45854813457058846
44,0.6034100889754458,0.455569557413984,0.545442395081529,0.4559514262802154,0.450987131019208,0.47794707297514033,0.3626417688165884,0.3123496391339214,0.4583572001374728
45,0.6075151792874327,0.45549318364073776,0.54716080497957,0.45614236071333103,0.44959330965746364,0.4768778401496926,0.36269904914652307,0.3124641997937908,0.4567915377859243
46,0.6108756253102684,0.4529346622369878,0.548306411578264,0.45585595906365756,0.4490777866880513,0.476858746706381,0.36346278687898576,0.31278878833008744,0.4563332951464467
47,0.614331538549662,0.45341199831977697,0.5493756444037118,0.45585595906365756,0.4496696834307099,0.4760186352006721,0.3641692442815137,0.31317065719631876,0.4556459311872303
48,0.6178447321189904,0.4531255966701035,0.5508840264253255,0.45514950166112955,0.44942146866765953,0.47632413029365717,0.36478023446748387,0.31370527360904266,0.4555313705273609
49,0.6204032535227403,0.45285828846374154,0.5519914461373964,0.4550349410012602,0.4490777866880513,0.47519761713827474,0.365524878756635,0.3140298621453393,0.45301103601023407
50,0.6235345782258372,0.4527819146904953,0.5539580707984878,0.45434757704204376,0.44879138503837784,0.47466300072555084,0.3660594951693588,0.3143735441249475,0.45240004582426396
51,0.6271241455684118,0.4523809523809524,0.5546263413143926,0.45396570817581244,0.44653835872761294,0.4733837400236759,0.36728147554129914,0.3148317867644251,0.4510062244625196
52,0.6302172833848856,0.45152174743193185,0.5552755183869859,0.4539275212891893,0.4461564898613816,0.4737656088899072,0.3683125214801237,0.31530912284721424,0.4521709245045252
53,0.6328330851185703,0.45112078512238896,0.55642112498568,0.45282010157711844,0.4450108832626876,0.4738228892198419,0.36882804444953604,0.3157291786000687,0.4506434490395998
54,0.6352006720892046,0.4504525146064841,0.557299423378012,0.4529346622369878,0.4444953602932753,0.47386107610646505,0.3697636231718028,0.31622560812616946,0.4503952342765494
55,0.6384847443387941,0.44974605720395616,0.5581204414404094,0.45266735403062586,0.44388437010730514,0.4722381334249819,0.3708328559972505,0.31679841142551646,0.4487341047084431
56,0.6417115362584489,0.4497269637606446,0.5586550578531332,0.4525336999274449,0.44153587657998244,0.47174170389888115,0.3720166494825677,0.3172566540649941,0.4485813571619506
57,0.644613739641807,0.44942146866765953,0.5597433841218925,0.45194180318478633,0.4410394470538817,0.4707106579600565,0.3729140413182113,0.31775308359109483,0.44825676862565395
58,0.6475732233550998,0.4481613014090961,0.5611562989269485,0.45110169167907743,0.4403520830946653,0.4695077710314278,0.37346775117424674,0.31807767212739146,0.4477412456562416
59,0.6507809218314431,0.4481040210791614,0.5621300645358384,0.45073891625615764,0.43983656012525296,0.46895406117539234,0.37394508725703596,0.3186122885401153,0.446404704624432
60,0.653778592431359,0.44783671287279947,0.5634475121243365,0.45020429984343374,0.43922556993928286,0.46717837094741665,0.3738878069271012,0.3189750639630351,0.4454882193454768
61,0.6572345056707527,0.44747393744987973,0.5641157826402413,0.45010883262687595,0.4380035895673426,0.4673311184939092,0.3756444037117654,0.3195860541490052,0.44424714553022493
62,0.6601939893840455,0.44665291938748236,0.5648222400427693,0.4498988047504487,0.4366097682055982,0.4658800168022301,0.376541795547409,0.3203497918814679,0.44363615534425477
63,0.6631152862107152,0.445698247221904,0.5659296597548402,0.44957421621415206,0.435693282926643,0.4645816626570436,0.37724825294993697,0.3209225951808149,0.4429487913850384
64,0.6664757322335509,0.4450108832626876,0.5662733417344484,0.44869591782182,0.43466223698781836,0.46389429869782717,0.37763012181616834,0.32134265093366937,0.4422232405391988
65,0.6697407110398289,0.4448963226028182,0.5666933974873029,0.44762668499637226,0.4334211631725665,0.4628823462023141,0.3780501775690228,0.32229732309924775,0.4416313437965403
66,0.6730056898461069,0.44455264062321,0.5675144155497003,0.44711116202695994,0.43256195822354604,0.4626532248825753,0.3785657005384351,0.32279375262534843,0.44056211097109255
67,0.6760224538893344,0.44376980944743577,0.5690037041280025,0.4464237980677435,0.43202734181082214,0.4607438805514186,0.3792530644976515,0.3230419673883988,0.4390155420628556
68,0.6790583113758736,0.44346431435445066,0.5698056287470883,0.4470347882537137,0.43065261389238935,0.4594455264062321,0.37938671860083245,0.323385649368007,0.43788902890747317
69,0.6819223278726085,0.44287241761179214,0.5706075533661741,0.445698247221904,0.42985068927330355,0.4588727231068851,0.3797876809103754,0.3239966395539772,0.4370680108450758
70,0.6851491197922633,0.44168862412647497,0.5716767861916218,0.4458700882117081,0.42759766296253865,0.4586817886737694,0.37952037270401345,0.3243785084202085,0.4355405353801505
71,0.6880704166189331,0.4408103257341429,0.5732615419864818,0.44457173406652156,0.4271776072096842,0.45759346240501014,0.38003589567342577,0.3247794707297514,0.4351586665139191
72,0.6909535265589797,0.4404666437545347,0.5737961583992057,0.44363615534425477,0.42610837438423643,0.4559323328369038,0.38108603505556193,0.32519952648260586,0.4337648451521747
73,0.6941039447053882,0.44008477488830333,0.5749990453278344,0.44285332416848056,0.4263374957039753,0.4536983999694505,0.3812196891587429,0.32577232978195286,0.43336388284263183
74,0.6970825218619926,0.4396074388055142,0.5752854469775079,0.442261427425822,0.4240844693932104,0.4527819146904953,0.3816779317982205,0.32615419864818423,0.4316454729445908
75,0.7001374727918432,0.4389200748462978,0.5758773437201665,0.44233780119906824,0.42356894642379805,0.45171268186504754,0.38255623019055257,0.3266697216175965,0.4301752778096002
76,0.702925115515332,0.4372398518348799,0.5763546798029556,0.44187955855959066,0.421411387329591,0.4498224309772024,0.38320540726314584,0.32695612326727,0.4291824187573987
77,0.7062664680948563,0.43662886164890974,0.5772329781952877,0.44065757818765033,0.42034215450414325,0.44806583419253826,0.38416007942872415,0.32749073967999387,0.4276358498491618
78,0.7093405124680184,0.435693282926643,0.5780539962576852,0.43941650437239854,0.4187001183793485,0.4462328636346279,0.3841982663153473,0.3279489823194715,0.4259365333944323
79,0.7125482109443617,0.4345858632145721,0.5783594913506702,0.43802268301065417,0.41761179211058924,0.44497269637606446,0.38400733188223163,0.3287700003818689,0.42471455302249206
80,0.7157368159773934,0.43368847137892846,0.5791232290831329,0.4370107305151411,0.416828960934815,0.4435406881276969,0.383816397449116,0.3294764577843968,0.42301523656776263
81,0.71861992591744,0.43254286478023446,0.5797914995990376,0.4357314698132661,0.4143086264176882,0.44191774544621376,0.38372093023255816,0.3301256348569901,0.4228815824645817
82,0.7219612784969641,0.4316645663879024,0.5803452094550732,0.43540688127696947,0.41385038377821054,0.44058120441440407,0.3836254630160003,0.3307175315996487,0.42162141520601826
83,0.7249971359835032,0.4299461564898614,0.5809752930843548,0.43485317142093405,0.41264749684958185,0.4387673272998052,0.38414098598541263,0.33134761522893036,0.42108679879329436
84,0.7282812082330927,0.42891511055103676,0.5813953488372093,0.4335930041623706,0.41090999350822927,0.4370680108450758,0.3839118646656738,0.33211135296139305,0.41969297743155
85,0.7313934394928782,0.428418681024936,0.5817008439301944,0.4328483598732195,0.40976438690953526,0.4350631992973613,0.3838736777790507,0.33285599725054416,0.4184328101729866
86,0.7348302592889602,0.42681483178676444,0.5829419177454462,0.43181731393439493,0.4083705655477909,0.4330583877496468,0.3842364532019704,0.333524267766449,0.417535418337343
87,0.7385725741780272,0.4254019169817085,0.5838011226944667,0.43101538931530914,0.40596479169053346,0.4309581089853744,0.384389200748463,0.3342689120556001,0.41587428876923666
88,0.7421239546339787,0.4234734792072402,0.5846794210867988,0.43006071714973076,0.4052010539580708,0.4290105777675946,0.3840837056554779,0.3351853973345553,0.4144422805208691
89,0.745637148203307,0.42242333982510405,0.585023103066407,0.4283804941383129,0.4031771489670447,0.4269102990033223,0.38375911711918126,0.3364073777064956,0.4144422805208691
90,0.7489975942261428,0.4213732004429679,0.5851758506128996,0.4259747202810555,0.4009432160995914,0.4237789743002253,0.38398823843892005,0.3371902088822698,0.41259021651964717
91,0.7520143582693704,0.41936838889525335,0.5852140374995226,0.4247527399091152,0.3998548898308321,0.422117844732119,0.3832626875930805,0.33833581548096386,0.4114255164776416
92,0.755202963302402,0.41761179211058924,0.58603505556192,0.4228433955779585,0.39872837667544964,0.4198648184213541,0.3825180433039294,0.3390422728834918,0.41050903119868637
93,0.757360522396609,0.41604612975904076,0.5859395883453622,0.4210295184633597,0.3974491159735747,0.4178981937602627,0.3821552678810097,0.339519608966281,0.40953526558979647
94,0.7583533814488105,0.4153778592431359,0.5858441211288044,0.4201703135143392,0.39693359300416237,0.417535418337343,0.3820788941077634,0.3399778516057586,0.40938251804330394
95,0.7585634093252377,0.41518692481002023,0.5858441211288044,0.4199984725245351,0.3970290602207202,0.41726811013098103,0.38204070722114025,0.340092412265628,0.40915339672356515
